query,phylum,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Colotis confusus,Arthropoda,Pieridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Insecta,Lepidoptera,Colotis,NA,NA,NA,NA,NA,NA
Baicalia costata,Mollusca,Amnicolidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Baicalia,NA,NA,NA,NA,NA,NA
Hippeutis cantori,Mollusca,Planorbidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Hygrophila,Hippeutis,NA,NA,NA,NA,NA,NA
Opisthostoma pulchellum,Mollusca,Diplommatinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Architaenioglossa,Opisthostoma,NA,NA,NA,NA,NA,NA
Opisthostoma stellasubis,Mollusca,Diplommatinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Architaenioglossa,Opisthostoma,NA,NA,NA,NA,NA,NA
Opisthostoma wallacei,Mollusca,Diplommatinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Architaenioglossa,Opisthostoma,NA,NA,NA,NA,NA,NA
Opisthostoma obliquedentatum,Mollusca,Diplommatinidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Architaenioglossa,Opisthostoma,NA,NA,NA,NA,NA,NA
Vespericola sierranus,Mollusca,Polygyridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Vespericola,NA,NA,NA,NA,NA,NA
Zonitoides nitida,Mollusca,Gastrodontidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Zonitoides,NA,NA,NA,NA,NA,NA
Lepidochitona flectens,Mollusca,Lepidochitonidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Polyplacophora,Chitonida,Lepidochitona,NA,NA,NA,NA,NA,NA
Cuneopsis pisciculus,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Cuneopsis,NA,NA,NA,NA,NA,NA
Lamprotula tortuosa,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Lamprotula,NA,NA,NA,NA,NA,NA
Euxinolauria tenuimarginata,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Euxinolauria,NA,NA,NA,NA,NA,NA
Euxinolauria superstructa,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Euxinolauria,NA,NA,NA,NA,NA,NA
Euxinolauria paulinae,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Euxinolauria,NA,NA,NA,NA,NA,NA
Euxinolauria pulchra,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Euxinolauria,NA,NA,NA,NA,NA,NA
Chloraea fragilis,Mollusca,Bradybaenidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,NULL,Chloraea,NA,NA,NA,NA,NA,NA
Allognathus grateloupi,Mollusca,Helicidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Allognathus,NA,NA,NA,NA,NA,NA
Diplodon demeraraensis,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Diplodon,NA,NA,NA,NA,NA,NA
Unio bonellii,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Unio,NA,NA,NA,NA,NA,NA
Pseudodon mouhotii,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Pseudodon,NA,NA,NA,NA,NA,NA
Acroloxus victori,Mollusca,Acroloxidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Hygrophila,Acroloxus,NA,NA,NA,NA,NA,NA
Kokotschashvilia holotricha,Mollusca,Hygromiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Kokotschashvilia,NA,NA,NA,NA,NA,NA
Brevipedella angulifera,Mollusca,Urocoptidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Brevipedella,NA,NA,NA,NA,NA,NA
Brevipedella portoricensis,Mollusca,Urocoptidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Brevipedella,NA,NA,NA,NA,NA,NA
Korotnewia semenkewitchi,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Korotnewia,NA,NA,NA,NA,NA,NA
Godlewskia wrzesniowski,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Godlewskia,NA,NA,NA,NA,NA,NA
Korotnewia korotnewi,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Korotnewia,NA,NA,NA,NA,NA,NA
Teratobaicalia ciliata,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Teratobaicalia,NA,NA,NA,NA,NA,NA
Teratobaicalia duthiersii,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Teratobaicalia,NA,NA,NA,NA,NA,NA
Xerocrassa majoricensis,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Xerocrassa,NA,NA,NA,NA,NA,NA
Xerocrassa ponsi,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Xerocrassa,NA,NA,NA,NA,NA,NA
Xerocrassa claudinae,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Xerocrassa,NA,NA,NA,NA,NA,NA
Lamprotula scripta,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Lamprotula,NA,NA,NA,NA,NA,NA
Lyrogyrus pupoidea,Mollusca,Amnicolidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Lyrogyrus,NA,NA,NA,NA,NA,NA
Omalonyx matheroni,Mollusca,Succineidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Omalonyx,NA,NA,NA,NA,NA,NA
Agardhiella macrostoma,Mollusca,Agardhiellidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Agardhiella,NA,NA,NA,NA,NA,NA
Viviparus chui,Mollusca,Viviparidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Architaenioglossa,Viviparus,NA,NA,NA,NA,NA,NA
Godlewskia godlewskia,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Godlewskia,NA,NA,NA,NA,NA,NA
Bradybaena blakeana,Mollusca,Bradybaenidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,NULL,Bradybaena,NA,NA,NA,NA,NA,NA
Phaedusa costifera,Mollusca,Clausiliidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Phaedusa,NA,NA,NA,NA,NA,NA
Euphaedusa tau,Mollusca,Clausiliidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Euphaedusa,NA,NA,NA,NA,NA,NA
Helix vladika,Mollusca,Helicidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Helix,NA,NA,NA,NA,NA,NA
Tingitana decussata,Mollusca,Helicidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Tingitana,NA,NA,NA,NA,NA,NA
Arconaia mutica,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Arconaia,NA,NA,NA,NA,NA,NA
Sinanodonta joreti,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Anodonta,NA,NA,NA,NA,NA,NA
Discula discina,Mollusca,Helicidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Discula,NA,NA,NA,NA,NA,NA
Spixia cuezzoae,Mollusca,Bulimulidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Spixia,NA,NA,NA,NA,NA,NA
Nitor subrugata,Mollusca,Helicarionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Stylommatophora,Nitor,NA,NA,NA,NA,NA,NA
Contradens missellus,Mollusca,Unionidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bivalvia,Unionida,Contradens,NA,NA,NA,NA,NA,NA
Pisanianura breviaxe,Mollusca,Pisanianuridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Pisanianura,NA,NA,NA,NA,NA,NA
Choanomphalus baicalensis,Mollusca,Planorbidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Hygrophila,Choanomphalus,NA,NA,NA,NA,NA,NA
Choanomphalus angulatus,Mollusca,Planorbidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Hygrophila,Choanomphalus,NA,NA,NA,NA,NA,NA
Choanomphalus schrencki,Mollusca,Planorbidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Hygrophila,Choanomphalus,NA,NA,NA,NA,NA,NA
Microbaicalia pulla,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Microbaicalia,NA,NA,NA,NA,NA,NA
Eubaicalia herderiana,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Eubaicalia,NA,NA,NA,NA,NA,NA
Eubaicalia angarensis,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Eubaicalia,NA,NA,NA,NA,NA,NA
Teratobaicalia macrostoma,Mollusca,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gastropoda,Littorinimorpha,Teratobaicalia,NA,NA,NA,NA,NA,NA
