query,phylum,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Parascaris equorum,Nematoda,Ascarididae,345765,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Schistosoma margrebowiei,Platyhelminthes,Schistosomatidae,18834,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Sparicotyle chrysophryii,Platyhelminthes,Microcotylidae,499595,119247,Microcotylidae,"Taschenberg, 1879",accepted,NA,Family,119247,Microcotylidae,"Taschenberg, 1879",390779,Animalia,Monogenea,Mazocraeidea,NA,1,1,1,NA,NA,exact
Schistosoma sinensium,Platyhelminthes,Schistosomatidae,786407,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Gigantobilharzia huronensis,Platyhelminthes,Schistosomatidae,353880,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Trichobilharzia szidati,Platyhelminthes,Schistosomatidae,564251,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Heterobilharzia americana,Platyhelminthes,Schistosomatidae,880702,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosomatium douthitti,Platyhelminthes,Schistosomatidae,356821,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma malayensis,Platyhelminthes,Schistosomatidae,91216,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma mekongi,Platyhelminthes,Schistosomatidae,356812,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma turkestanicum,Platyhelminthes,Schistosomatidae,101840,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma incognitum,Platyhelminthes,Schistosomatidae,1061567,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma rodhaini,Platyhelminthes,Schistosomatidae,413688,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma spindale,Platyhelminthes,Schistosomatidae,191499,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma indicum,Platyhelminthes,Schistosomatidae,619489,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma nasale,Platyhelminthes,Schistosomatidae,619488,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma leiperi,Platyhelminthes,Schistosomatidae,619487,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Holothuria nobilis,Echinodermata,Holothuriidae,658420,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria nobilis,Echinodermata,Holothuriidae,658420,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria whitmaei,Echinodermata,Holothuriidae,394223,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria whitmaei,Echinodermata,Holothuriidae,394223,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Schistosoma hippopotami,Platyhelminthes,Schistosomatidae,803761,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Gyrodactylus mariannae,Platyhelminthes,Gyrodactylidae,502059,119229,Gyrodactylidae,"Cobbold, 1864",accepted,NA,Family,119229,Gyrodactylidae,"Cobbold, 1864",517898,Animalia,Monogenea,Gyrodactylidea,NA,1,1,1,1,NA,exact
Raillietina australis,Platyhelminthes,Davaineidae,720909,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina beveridgei,Platyhelminthes,Davaineidae,133689,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina chiltoni,Platyhelminthes,Davaineidae,498532,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina dromaius,Platyhelminthes,Davaineidae,133701,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina mitchelli,Platyhelminthes,Davaineidae,133699,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina cesticillus,Platyhelminthes,Davaineidae,387164,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Holothuria atra,Echinodermata,Holothuriidae,920160,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria atra,Echinodermata,Holothuriidae,920160,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Macrobilharzia macrobilharzia,Platyhelminthes,Schistosomatidae,314915,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Bivitellobilharzia,Platyhelminthes,Schistosomatidae,NULL,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Taenia multiceps,Platyhelminthes,Taeniidae,517092,836271,Taeniidae,"Ludwig, 1886",accepted,NA,Family,836271,Taeniidae,"Ludwig, 1886",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,NA,NA,NA,NA,exact
Arostrilepis horrida,Platyhelminthes,Hymenolepididae,857657,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Procerodes plebeja,Platyhelminthes,Procerodidae,146785,142117,Procerodidae,"Diesing, 1862",accepted,NA,Family,142117,Procerodidae,"Diesing, 1862",479202,Animalia,NA,Tricladida,NA,1,1,NA,NA,NA,exact
Procerodes plebeja,Platyhelminthes,Procerodidae,146785,142117,Procerodidae,"Diesing, 1862",accepted,NA,Family,142117,Procerodidae,"Diesing, 1862",479202,Animalia,NA,Tricladida,NA,1,1,NA,NA,NA,exact
Fasciolopsis buski,Platyhelminthes,Fasciolidae,664924,108421,Fasciolidae,"Railliet, 1895",accepted,NA,Family,108421,Fasciolidae,"Railliet, 1895",108404,Animalia,Trematoda,Plagiorchiida,NA,0,1,1,1,NA,exact
Gastrodiscoides hominis,Platyhelminthes,Paramphistomidae,889815,238054,Paramphistomidae,"Fischoeder, 1901",accepted,NA,Family,238054,Paramphistomidae,"Fischoeder, 1901",108406,Animalia,Trematoda,Plagiorchiida,NA,1,NA,NA,NA,0,exact
Paragonimus macrorchis,Platyhelminthes,Troglotrematidae,369287,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Romanomermis nielseni,Nematoda,Mermithidae,961983,391379,Mermithidae,"Braun, 1883",accepted,NA,Family,391379,Mermithidae,"Braun, 1883",458805,Animalia,Enoplea,Mermithida,NA,1,NA,1,1,NA,exact
Fascioloides magna,Platyhelminthes,Fasciolidae,844171,108421,Fasciolidae,"Railliet, 1895",accepted,NA,Family,108421,Fasciolidae,"Railliet, 1895",108404,Animalia,Trematoda,Plagiorchiida,NA,0,1,1,1,NA,exact
Schistosoma japonicum,Platyhelminthes,Schistosomatidae,191484,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Opisthorchis viverrini,Platyhelminthes,Opisthorchiidae,974593,108442,Opisthorchiidae,"Looss, 1899",accepted,NA,Family,108442,Opisthorchiidae,"Looss, 1899",108410,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,1,NA,exact
Holothuria excellens,Echinodermata,Holothuriidae,643549,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria excellens,Echinodermata,Holothuriidae,643549,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria austrinabassa,Echinodermata,Holothuriidae,557890,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria austrinabassa,Echinodermata,Holothuriidae,557890,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria forskali,Echinodermata,Holothuriidae,187783,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria forskali,Echinodermata,Holothuriidae,187783,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria floridana,Echinodermata,Holothuriidae,557882,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria floridana,Echinodermata,Holothuriidae,557882,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria nigralutea,Echinodermata,Holothuriidae,557885,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria nigralutea,Echinodermata,Holothuriidae,557885,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Holothuria edulis,Echinodermata,Holothuriidae,431586,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria edulis,Echinodermata,Holothuriidae,431586,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Digramma interrupta,Platyhelminthes,Diphyllobothriidae,566490,104937,Diphyllobothriidae,"Lühe, 1910",accepted,NA,Family,104937,Diphyllobothriidae,"Lühe, 1910",515793,Animalia,Cestoda,Diphyllobothriidea,NA,1,1,1,1,NA,exact
Aphelenchoides heidelbergi,Nematoda,Aphelenchoididae,333006,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Laimaphelenchus preissii,Nematoda,Aphelenchoididae,187751,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Gyrodactylus albolacustris x Gyrodactylus botnicus,Platyhelminthes,Gyrodactylidae,5133100,119229,Gyrodactylidae,"Cobbold, 1864",accepted,NA,Family,119229,Gyrodactylidae,"Cobbold, 1864",517898,Animalia,Monogenea,Gyrodactylidea,NA,1,1,1,1,NA,exact
Fuhrmannetta malakartis,Platyhelminthes,Davaineidae,832292,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Raillietina tunetensis,Platyhelminthes,Davaineidae,613194,104927,Davaineidae,"Braun, 1900",accepted,NA,Family,104927,Davaineidae,"Braun, 1900",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,NA,NA,exact
Rostellascaris,Nematoda,Ascarididae,NULL,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Holothuria cinerascens,Echinodermata,Holothuriidae,629315,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria cinerascens,Echinodermata,Holothuriidae,629315,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Stichopus hermanni,Echinodermata,Stichopodidae,269098,123184,Stichopodidae,"Haeckel, 1896",accepted,NA,Family,123184,Stichopodidae,"Haeckel, 1896",1036229,Animalia,Holothuroidea,Synallactida,NA,1,NA,NA,NA,NA,exact
Goniocidaris tubaria,Echinodermata,Cidaridae,350759,123158,Cidaridae,"Gray, 1825",accepted,NA,Family,123158,Cidaridae,"Gray, 1825",852318,Animalia,Echinoidea,Cidaroida,NA,1,0,0,0,0,exact
Trichobilharzia stagnicolae,Platyhelminthes,Schistosomatidae,1092101,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Trichobilharzia querquedulae,Platyhelminthes,Schistosomatidae,565546,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Astropecten oerstedii,Echinodermata,Astropectinidae,964774,123127,Astropectinidae,"Gray, 1840",accepted,NA,Family,123127,Astropectinidae,"Gray, 1840",123088,Animalia,Asteroidea,Paxillosida,NA,1,0,0,0,0,exact
Holothuria leucospilota,Echinodermata,Holothuriidae,400706,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria leucospilota,Echinodermata,Holothuriidae,400706,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Alaria mustelae,Platyhelminthes,Diplostomidae,758305,108459,Diplostomidae,"Poirier, 1886",accepted,NA,Family,108459,Diplostomidae,"Poirier, 1886",108416,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Schistosoma haematobium x Schistosoma bovis,Platyhelminthes,Schistosomatidae,5132518,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Didymocystis bifasciatus,Platyhelminthes,Didymozoidae,579829,108470,Didymozoidae,"Monticelli, 1888",accepted,NA,Family,108470,Didymozoidae,"Monticelli, 1888",108418,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,NA,NA,exact
Koellikeria globosa,Platyhelminthes,Didymozoidae,579837,108470,Didymozoidae,"Monticelli, 1888",accepted,NA,Family,108470,Didymozoidae,"Monticelli, 1888",108418,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,NA,NA,exact
Raphidascaris trichiuri,Nematoda,Raphidascarididae,80688,731849,Raphidascarididae,"Hartwich, 1954",accepted,NA,Family,731849,Raphidascarididae,"Hartwich, 1954",22816,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Contracaecum muraenesoxi,Nematoda,Anisakidae,752386,19961,Anisakidae,"Railliet & Henry, 1912",accepted,NA,Family,19961,Anisakidae,"Railliet & Henry, 1912",22816,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Holothuria scabra,Echinodermata,Holothuriidae,293311,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria scabra,Echinodermata,Holothuriidae,293311,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Litomosa chiropterorum,Nematoda,Onchocercidae,326183,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Panagrolaimus paetzoldi,Nematoda,Panagrolaimidae,173698,153394,Panagrolaimidae,"Thorne, 1937",accepted,NA,Family,153394,Panagrolaimidae,"Thorne, 1937",458817,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Foleyella candezei,Nematoda,Onchocercidae,182972,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Holothuria dakarensis,Echinodermata,Holothuriidae,316615,123183,Holothuriidae,"Ludwig, 1894",unaccepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,NA,exact
Holothuria dakarensis,Echinodermata,Holothuriidae,316615,731943,Holothuriidae,"Burmeister, 1837",accepted,NA,Family,731943,Holothuriidae,"Burmeister, 1837",1036233,Animalia,Holothuroidea,Holothuriida,NA,1,NA,NA,NA,0,exact
Metastrongylus pudendotectus,Nematoda,Metastrongylidae,223959,834873,Metastrongylidae,"Molin, 1861",accepted,NA,Family,834873,Metastrongylidae,"Molin, 1861",834868,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Metastrongylus salmi,Nematoda,Metastrongylidae,223960,834873,Metastrongylidae,"Molin, 1861",accepted,NA,Family,834873,Metastrongylidae,"Molin, 1861",834868,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Clarkcomanthus comanthipinnus,Echinodermata,Comatulidae,325739,828512,Comatulidae,"Fleming, 1828",accepted,NA,Family,828512,Comatulidae,"Fleming, 1828",828511,Animalia,Crinoidea,Comatulida,NA,1,0,0,0,NA,exact
Schistosoma kisumuensis,Platyhelminthes,Schistosomatidae,964944,108478,Schistosomatidae,"Stiles & Hassall, 1898",accepted,NA,Family,108478,Schistosomatidae,"Stiles & Hassall, 1898",108419,Animalia,Trematoda,Diplostomida,NA,1,1,1,1,NA,exact
Endoxocrinus parrae,Echinodermata,Isocrinidae,269242,123154,Isocrinidae,"Gislén, 1924",accepted,NA,Family,123154,Isocrinidae,"Gislén, 1924",246656,Animalia,Crinoidea,Isocrinida,NA,1,0,0,0,NA,exact
Aphelenchoides ritzemabosi,Nematoda,Aphelenchoididae,843447,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Taenia pisiformis,Platyhelminthes,Taeniidae,1004841,836271,Taeniidae,"Ludwig, 1886",accepted,NA,Family,836271,Taeniidae,"Ludwig, 1886",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,NA,NA,NA,NA,exact
Nearchaster aciculosus,Echinodermata,Benthopectinidae,300728,123126,Benthopectinidae,"Verrill, 1899",accepted,NA,Family,123126,Benthopectinidae,"Verrill, 1899",123087,Animalia,Asteroidea,Notomyotida,NA,1,0,0,0,0,exact
Asteroporpa indicus,Echinodermata,Gorgonocephalidae,3655692,123203,Gorgonocephalidae,"Ljungman, 1867",accepted,NA,Family,123203,Gorgonocephalidae,"Ljungman, 1867",242196,Animalia,Ophiuroidea,Euryalida,NA,1,0,0,0,0,exact
Ophiura stellata,Echinodermata,Ophiuridae,3654660,123200,Ophiuridae,"Müller & Troschel, 1840",accepted,NA,Family,123200,Ophiuridae,"Müller & Troschel, 1840",242195,Animalia,Ophiuroidea,Ophiurida,NA,1,0,0,0,NA,exact
Paragonimus heterotremus,Platyhelminthes,Troglotrematidae,721958,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Paragonimus microrchis,Platyhelminthes,Troglotrematidae,574461,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Ophiura platyacantha,Echinodermata,Ophiuridae,3654669,123200,Ophiuridae,"Müller & Troschel, 1840",accepted,NA,Family,123200,Ophiuridae,"Müller & Troschel, 1840",242195,Animalia,Ophiuroidea,Ophiurida,NA,1,0,0,0,NA,exact
Ditylenchus gigas,Nematoda,Anguinidae,757133,458828,Anguinidae,"Nicoll, 1935",accepted,NA,Family,458828,Anguinidae,"Nicoll, 1935",731853,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Baylisascaris ailuri,Nematoda,Ascarididae,1016749,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Baylisascaris schroederi,Nematoda,Ascarididae,1016861,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Paragonimus kellicotti,Platyhelminthes,Troglotrematidae,721952,468969,Troglotrematidae,"Odhner, 1914",accepted,NA,Family,468969,Troglotrematidae,"Odhner, 1914",1578386,Animalia,Trematoda,Plagiorchiida,NA,1,NA,1,1,NA,exact
Mansonella ozzardi,Nematoda,Onchocercidae,1020921,22876,Onchocercidae,"Leiper, 1911",accepted,NA,Family,22876,Onchocercidae,"Leiper, 1911",22875,Animalia,Chromadorea,Rhabditida,NA,1,NA,NA,1,NA,exact
Baylisascaris procyonis,Nematoda,Ascarididae,345755,22862,Ascarididae,"Baird, 1853",accepted,NA,Family,22862,Ascarididae,"Baird, 1853",22816,Animalia,Chromadorea,Rhabditida,NA,1,NA,1,1,NA,exact
Devibursaphelenchus eproctatus,Nematoda,Aphelenchoididae,278077,153179,Aphelenchoididae,"Skarbilovich, 1947",accepted,NA,Family,153179,Aphelenchoididae,"Skarbilovich, 1947",227109,Animalia,Chromadorea,Rhabditida,NA,1,1,1,1,NA,exact
Rodentolepis fraterna,Platyhelminthes,Hymenolepididae,147120,104930,Hymenolepididae,"Ariola, 1899",accepted,NA,Family,104930,Hymenolepididae,"Ariola, 1899",104913,Animalia,Cestoda,Cyclophyllidea,NA,1,1,1,1,NA,exact
Hurleytrematoides coronatum,Platyhelminthes,Monorchiidae,875719,108453,Monorchiidae,"Odhner, 1911",accepted,NA,Family,108453,Monorchiidae,"Odhner, 1911",468942,Animalia,Trematoda,Plagiorchiida,NA,1,1,1,NA,NA,exact
Hunterella nodulosa,Platyhelminthes,Caryophyllaeidae,14979,104925,Caryophyllaeidae,"Leuckart, 1878",accepted,NA,Family,104925,Caryophyllaeidae,"Leuckart, 1878",104912,Animalia,Cestoda,Caryophyllidea,NA,1,1,1,NA,NA,exact
Urogonimus macrostomus,Platyhelminthes,Leucochloridiidae,209086,108464,Leucochloridiidae,"Poche, 1907",accepted,NA,Family,108464,Leucochloridiidae,"Poche, 1907",468885,Animalia,Trematoda,Diplostomida,NA,1,NA,1,1,NA,exact
