"","taxa_query","taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","subclass","order","family","genus","species","wormsid_phylum","wormsid_class","wormsid_subclass","wormsid_order","wormsid_family","wormsid_genus","wormsid_species","authority","is_synonym","flags"
"303","Progamotaenia effigia","Progamotaenia effigia","species",NA,168306,NA,790987,NA,"Progamotaenia effigia","Progamotaenia effigia",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"304","Loxodontofilaria caprini","Loxodontofilaria caprini","species",NA,671272,NA,1086314,NA,"Loxodontofilaria caprini","Loxodontofilaria caprini",NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"305","Cercopithifilaria japonica","Cercopithifilaria japonica","species",NA,666667,7029793,612007,NA,"Cercopithifilaria japonica","Cercopithifilaria japonica","Cercopithifilaria japonica","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"306","Cercopithifilaria roussilhoni","Cercopithifilaria roussilhoni","species",NA,666668,7029791,612008,NA,"Cercopithifilaria roussilhoni","Cercopithifilaria roussilhoni","Cercopithifilaria roussilhoni","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"307","Mansonella perforata","Mansonella perforata","species",NA,666669,7029829,612009,NA,"Mansonella perforata","Mansonella perforata","Mansonella perforata","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"308","Onchocerca eberhardi","Onchocerca eberhardi","species",NA,666671,8719717,530570,NA,"Onchocerca eberhardi","Onchocerca eberhardi","Onchocerca eberhardi","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"309","Onchocerca skrjabini","Onchocerca skrjabini","species",NA,666672,4557109,236226,NA,"Onchocerca skrjabini","Onchocerca skrjabini","Onchocerca skrjabini Ruchljadev, 1964","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"310","Onchocerca suzukii","Onchocerca suzukii","species",NA,666673,7031768,39022,NA,"Onchocerca suzukii","Onchocerca suzukii","Onchocerca suzukii","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"311","Mansonella atelensis","Mansonella atelensis","species",NA,666674,NA,530567,NA,"Mansonella atelensis","Mansonella atelensis",NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"312","Piratuba scaffi","Piratuba scaffi","species",NA,671275,NA,693621,NA,"Piratuba scaffi","Piratuba scaffi",NA,"Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"313","Onchocerca volvulus","Onchocerca volvulus","species",NA,30457,7031770,819809,NA,"Onchocerca volvulus","Onchocerca volvulus","Onchocerca volvulus Leuckart, 1893","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"314","Polystoma australis","Polystoma australis","species",NA,166006,11366962,177315,NA,"Polystoma australis","Polystoma australis","Polystoma australis Kok & Van Wyk, 1986","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"315","Polystoma","Polystoma","genus",NA,2712,2503819,1038408,NA,"Polystoma (genus in Lophotrochozoa)","Polystoma","Polystoma Zeder, 1800","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"316","Polystoma dawiekoki","Polystoma dawiekoki","species",NA,166004,8934531,1028610,NA,"Polystoma dawiekoki","Polystoma dawiekoki","Polystoma dawiekoki Du Preez, Vaucher & Mariaux, 2002","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"317","Polystoma marmorati","Polystoma marmorati","species",NA,166003,11200317,730142,NA,"Polystoma marmorati","Polystoma marmorati","Polystoma marmorati Van Niekerk, Kok & Seaman, 1992","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"318","Polystoma testimagna","Polystoma testimagna","species",NA,166002,11347363,177314,NA,"Polystoma testimagna","Polystoma testimagna","Polystoma testimagna Du Preez & Kok, 1993","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"319","Polystoma umthakathi","Polystoma umthakathi","species",NA,166001,11161392,177316,NA,"Polystoma umthakathi","Polystoma umthakathi","Polystoma umthakathi Kok & Seaman, 1987","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"320","Polystoma cuvieri","Polystoma cuvieri","species",NA,166000,10619736,177306,NA,"Polystoma cuvieri","Polystoma cuvieri","Polystoma cuvieri Vaucher, 1990","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"321","Polystoma lopezromani","Polystoma lopezromani","species",NA,165999,10308656,177305,NA,"Polystoma lopezromani","Polystoma lopezromani","Polystoma lopezromani Combes & Laurent, 1979","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"322","Polystomaevius","Polystomaevius",NA,NA,NA,NA,115200,NA,"Polystoma naevius",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"323","Polystomaarcticum","Polystomaarcticum",NA,NA,NA,NA,900519,NA,"Polystoma nearcticum",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"324","Wetapolystoma almae","Wetapolystoma almae","species",NA,165997,10396522,89166,NA,"Wetapolystoma almae","Wetapolystoma almae","Wetapolystoma almae Gray, 1993","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"325","Panagrellus redivivus","Panagrellus redivivus","species",NA,717812,4557974,395066,NA,"Panagrellus redivivus","Panagrellus redivivus","Panagrellus redivivus (Linnaeus, 1767)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"326","Steinernema carpocapsae","Steinernema carpocapsae","species",NA,28285,2283722,1040298,NA,"Steinernema carpocapsae","Steinernema carpocapsae","Steinernema carpocapsae (Weiser, 1955)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"327","Steinernema kushidai","Steinernema kushidai","species",NA,80985,7021615,593805,NA,"Steinernema kushidai","Steinernema kushidai","Steinernema kushidai","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"328","Steinernema litorale","Steinernema litorale","species",NA,897165,7021673,1027056,NA,"Steinernema litorale","Steinernema litorale","Steinernema litorale Yoshida, 2004","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"329","Hymenolepis microstoma","Hymenolepis microstoma","species",NA,667842,10361032,1004838,NA,"Hymenolepis microstoma","Hymenolepis microstoma","Hymenolepis microstoma","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"330","Angiostrongylus costaricensis","Angiostrongylus costaricensis","species",NA,493659,7034925,575729,NA,"Angiostrongylus costaricensis","Angiostrongylus costaricensis","Angiostrongylus costaricensis","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"331","Dracunculus medinensis","Dracunculus medinensis","species",NA,462356,7032861,560721,NA,"Dracunculus medinensis","Dracunculus medinensis","Dracunculus medinensis (Linnaeus, 1758)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"332","Gongylonema pulchrum","Gongylonema pulchrum","species",NA,708151,2284453,371440,NA,"Gongylonema pulchrum","Gongylonema pulchrum","Gongylonema pulchrum Molin, 1857","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"333","Brugia timori","Brugia timori","species",NA,897166,7031780,462290,NA,"Brugia timori","Brugia timori","Brugia timori","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"334","Haemonchus placei","Haemonchus placei","species",NA,651347,4559165,245095,NA,"Haemonchus placei","Haemonchus placei","Haemonchus placei (Place, 1893)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"335","Heligmosomoides polygyrus","Heligmosomoides polygyrus","species",NA,752124,4559074,567353,NA,"Heligmosomoides polygyrus","Heligmosomoides polygyrus","Heligmosomoides polygyrus (Dujardin, 1845)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"336","Oesophagostomum dentatum","Oesophagostomum dentatum","species",NA,172885,2283527,466069,NA,"Oesophagostomum dentatum","Oesophagostomum dentatum","Oesophagostomum dentatum (Rudolphi, 1803)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"337","Onchocerca flexuosa","Onchocerca flexuosa","species",NA,462406,4557119,415708,NA,"Onchocerca flexuosa","Onchocerca flexuosa","Onchocerca flexuosa (Wedl, 1956)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"338","Parascaris equorum","Parascaris equorum","species",NA,657076,2284242,345765,NA,"Parascaris equorum","Parascaris equorum","Parascaris equorum (Goeze, 1782)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"339","Syphacia muris","Syphacia muris","species",NA,896826,2284335,332024,NA,"Syphacia muris","Syphacia muris","Syphacia muris (Yamaguti, 1935)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"340","Teladorsagia circumcincta","Teladorsagia circumcincta","species",NA,493749,4559242,428054,NA,"Teladorsagia circumcincta","Teladorsagia circumcincta","Teladorsagia circumcincta (Stadelman, 1894)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"341","Trichuris muris","Trichuris muris","species",NA,896245,4554211,349934,NA,"Trichuris muris","Trichuris muris","Trichuris muris (Schrank, 1788)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"342","Trichuris trichiura","Trichuris trichiura","species",NA,493837,4554218,206556,NA,"Trichuris trichiura","Trichuris trichiura","Trichuris trichiura (Linnaeus, 1771)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"343","Schistosoma margrebowiei","Schistosoma margrebowiei","species",NA,31596,9197286,18834,NA,"Schistosoma margrebowiei","Schistosoma margrebowiei","Schistosoma margrebowiei","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"344","Schmidtea mediterranea","Schmidtea mediterranea","species",NA,173905,5892123,900428,NA,"Schmidtea mediterranea","Schmidtea mediterranea","Schmidtea mediterranea Benazzi, Baguna, Ballester & del Papa, 1975","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"extinct, incertae_sedis"
"345","Trichobilharzia regenti","Trichobilharzia regenti","species",NA,31617,4414315,1090796,NA,"Trichobilharzia regenti","Trichobilharzia regenti","Trichobilharzia regenti Horak, Kolarova & Dvorak, 1998","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"346","Pagellicotyle mormyri","Pagellicotyle mormyri","species",NA,173901,8171043,738823,NA,"Pagellicotyle mormyri","Pagellicotyle mormyri","Pagellicotyle mormyri (Lorenz, 1878) Mamev, 1984","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"347","Sparicotyle chrysophryii","Sparicotyle chrysophryii","species",NA,173899,NA,499595,NA,"Sparicotyle chrysophryii","Sparicotyle chrysophryii",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"348","Eudiplozoonpponicum","Eudiplozoonpponicum",NA,NA,NA,NA,802589,NA,"Eudiplozoon nipponicum",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"349","Choricotyle chrysophryii","Choricotyle chrysophryii",NA,NA,NA,NA,499595,NA,"Sparicotyle chrysophryii",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"350","Schistosoma sinensium","Schistosoma sinensium","species",NA,31605,8794963,786407,NA,"Schistosoma sinensium","Schistosoma sinensium","Schistosoma sinensium Pao, 1959","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"351","Gigantobilharzia huronensis","Gigantobilharzia huronensis","species",NA,31620,2503545,353880,NA,"Gigantobilharzia huronensis","Gigantobilharzia huronensis","Gigantobilharzia huronensis Najim, 1950","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"352","Trichobilharzia szidati","Trichobilharzia szidati","species",NA,31616,4414313,564251,NA,"Trichobilharzia szidati","Trichobilharzia szidati","Trichobilharzia szidati Neuhaus, 1952","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"353","Heterobilharzia americana","Heterobilharzia americana","species",NA,31614,2503548,880702,NA,"Heterobilharzia americana","Heterobilharzia americana","Heterobilharzia americana Price, 1929","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"354","Schistosomatium douthitti","Schistosomatium douthitti","species",NA,31612,2503554,356821,NA,"Schistosomatium douthitti","Schistosomatium douthitti","Schistosomatium douthitti","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"355","Schistosoma malayensis","Schistosoma malayensis","species",NA,31604,9032834,91216,NA,"Schistosoma malayensis","Schistosoma malayensis","Schistosoma malayensis Greer, Ow-Yang & Yong, 1988","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"356","Schistosoma mekongi","Schistosoma mekongi","species",NA,30537,9226545,356812,NA,"Schistosoma mekongi","Schistosoma mekongi","Schistosoma mekongi Voge, Bruckner & Bruce, 1978","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"357","Schistosoma turkestanicum","Schistosoma turkestanicum","species",NA,653808,9128473,101840,NA,"Schistosoma turkestanicum","Schistosoma turkestanicum","Schistosoma turkestanicum Skrjabin, 1913","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"358","Schistosoma incognitum","Schistosoma incognitum","species",NA,31601,8883644,1061567,NA,"Schistosoma incognitum","Schistosoma incognitum","Schistosoma incognitum Chandler, 1926","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"359","Schistosoma rodhaini","Schistosoma rodhaini","species",NA,31600,8831767,413688,NA,"Schistosoma rodhaini","Schistosoma rodhaini","Schistosoma rodhaini Brumpt, 1931","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"360","Schistosoma spindale","Schistosoma spindale","species",NA,31599,9917059,191499,NA,"Schistosoma spindale","Schistosoma spindale","Schistosoma spindale","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"361","Schistosoma indicum","Schistosoma indicum","species",NA,31598,9072871,619489,NA,"Schistosoma indicum","Schistosoma indicum","Schistosoma indicum Montgomery, 1906","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"362","Schistosomasale","Schistosomasale",NA,NA,NA,NA,619488,NA,"Schistosoma nasale",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"363","Schistosoma leiperi","Schistosoma leiperi","species",NA,31595,8777802,619487,NA,"Schistosoma leiperi","Schistosoma leiperi","Schistosoma leiperi Le Roux, 1955","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"364","Caenorhabditis elegans","Caenorhabditis elegans","species",NA,27260,2283683,395048,NA,"Caenorhabditis elegans","Caenorhabditis elegans","Caenorhabditis elegans (Maupas, 1899) Dougherty, 1953","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"365","Holothuriabilis","Holothuriabilis",NA,NA,NA,NA,658420,NA,"Holothuria nobilis",NA,NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"366","Holothuria whitmaei","Holothuria whitmaei","species",NA,27414,4342924,394223,NA,"Holothuria whitmaei","Holothuria whitmaei","Holothuria whitmaei Bell, 1887","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"367","Rauschoides alternata","Rauschoides alternata","species",NA,905274,NA,920136,NA,"Rauschoides alternata","Rauschoides alternata",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"368","Rauschoides arctica","Rauschoides arctica","species",NA,1151512,NA,389549,NA,"Rauschoides arctica","Rauschoides arctica",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"369","Paranoplocephala kalelai","Paranoplocephala kalelai","species",NA,27465,4412759,920137,NA,"Paranoplocephala kalelai","Paranoplocephala kalelai","Paranoplocephala kalelai Tenora, Henttonen & Haukisalmi, 1985","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"370","Paranoplocephala macrocephala","Paranoplocephala macrocephala","species",NA,27476,4412747,920142,NA,"Paranoplocephala macrocephala","Paranoplocephala macrocephala","Paranoplocephala macrocephala (Douthitt, 1915)","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"371","Paranoplocephala","Paranoplocephala","genus",NA,27439,4405738,626457,NA,"Paranoplocephala","Paranoplocephala","Paranoplocephala Lühe, 1910","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"372","Paranoplocephala omphalodes","Paranoplocephala omphalodes","species",NA,27469,4412749,920140,NA,"Paranoplocephala omphalodes","Paranoplocephala omphalodes","Paranoplocephala omphalodes (Hermann, 1783)","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"373","Diandrya composita","Diandrya composita","species",NA,27472,NA,920129,NA,"Diandrya composita","Diandrya composita",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"374","Lytechinus anamesus","Lytechinus anamesus","species",NA,172031,2278891,469434,NA,"Lytechinus anamesus","Lytechinus anamesus","Lytechinus anamesus H.L.Clark, 1912","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"375","Microticola blanchardi","Microticola blanchardi",NA,NA,NA,NA,437022,NA,"Microticola blanchardi",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"376","Andrya cuniculi","Andrya cuniculi","species",NA,27467,4412789,626456,NA,"Andrya cuniculi","Andrya cuniculi","Andrya cuniculi (Blanchard, 1891)","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"377","Andrya rhopalocephala","Andrya rhopalocephala","species",NA,27466,4412791,437021,NA,"Andrya rhopalocephala","Andrya rhopalocephala","Andrya rhopalocephala (Riehm, 1881)","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"378","Schistosoma hippopotami","Schistosoma hippopotami","species",NA,79175,9165639,803761,NA,"Schistosoma hippopotami","Schistosoma hippopotami","Schistosoma hippopotami Thurston, 1963","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"379","Allocentrotus fragilis","Allocentrotus fragilis","species",NA,172952,2278851,26831,NA,"Allocentrotus fragilis","Allocentrotus fragilis","Allocentrotus fragilis (Jackson, 1912)","Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"380","Gyrodactylus mariannae","Gyrodactylus mariannae","species",NA,201366,NA,502059,NA,"Gyrodactylus mariannae","Gyrodactylus mariannae",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"381","Scutellonema bradys","Scutellonema bradys","species",NA,173073,2284133,450039,NA,"Scutellonema bradys","Scutellonema bradys","Scutellonema bradys (Steiner & LeHew, 1933)","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"382","Sterechinusumayeri","Sterechinusumayeri",NA,NA,NA,NA,1020172,NA,"Sterechinus neumayeri",NA,NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"383","Glypthelmins facioi","Glypthelmins facioi","species",NA,20045,8763402,1004230,NA,"Glypthelmins facioi","Glypthelmins facioi","Glypthelmins facioi Brenes, Jiménez-Quiroz, Arroyo Sancho & Delgado Flores, 1959","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"384","Glypthelmins tuxtlasensis","Glypthelmins tuxtlasensis","species",NA,170691,8736468,277843,NA,"Glypthelmins tuxtlasensis","Glypthelmins tuxtlasensis","Glypthelmins tuxtlasensis Razo-Mendivil, León-Règagnon & Pérez-Ponce de León, 2004","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"385","Glypthelmins brownorumae","Glypthelmins brownorumae","species",NA,170690,8898745,277842,NA,"Glypthelmins brownorumae","Glypthelmins brownorumae","Glypthelmins brownorumae Razo-Mendivil, León-Règagnon & Pérez-Ponce de León, 2004","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"386","Glypthelmins quieta","Glypthelmins quieta","species",NA,170689,9048796,802598,NA,"Glypthelmins quieta","Glypthelmins quieta","Glypthelmins quieta (Stafford, 1900) Stafford, 1905","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"387","Glypthelmins californiensis","Glypthelmins californiensis","species",NA,170688,8906557,277840,NA,"Glypthelmins californiensis","Glypthelmins californiensis","Glypthelmins californiensis (Cort, 1919) Miller, 1930","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"388","Glypthelmins hyloreus","Glypthelmins hyloreus","species",NA,170687,8721716,277841,NA,"Glypthelmins hyloreus","Glypthelmins hyloreus","Glypthelmins hyloreus Martin, 1969","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"389","Meridiastragranota","Meridiastragranota",NA,NA,NA,NA,658926,NA,"Meridiastra nigranota",NA,NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"390","Raillietina australis","Raillietina australis","species",NA,163761,NA,720909,NA,"Raillietina australis","Raillietina australis",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"391","Raillietina beveridgei","Raillietina beveridgei","species",NA,905379,NA,133689,NA,"Raillietina beveridgei","Raillietina beveridgei",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"392","Raillietina chiltoni","Raillietina chiltoni","species",NA,172634,NA,498532,NA,"Raillietina chiltoni","Raillietina chiltoni",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"393","Raillietina dromaius","Raillietina dromaius","species",NA,172633,NA,133701,NA,"Raillietina dromaius","Raillietina dromaius",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"394","Raillietina mitchelli","Raillietina mitchelli","species",NA,172632,NA,133699,NA,"Raillietina mitchelli","Raillietina mitchelli",NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"395","Raillietina cesticillus","Raillietina cesticillus",NA,NA,NA,NA,387164,NA,"Raillietina cesticillus",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"sibling_higher"
"396","Eurotaenia gracilis","Eurotaenia gracilis",NA,NA,NA,NA,596438,NA,"Eurotaenia gracilis",NA,NA,"Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"397","Anoplocephaloides dentata","Anoplocephaloides dentata","species",NA,27460,4412785,198708,NA,"Anoplocephaloides dentata","Anoplocephaloides dentata","Anoplocephaloides dentata (Galli-Valerio, 1905)","Platyhelminthes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"398","Bursaphelenchus abietinus","Bursaphelenchus abietinus","species",NA,27569,5889670,369536,NA,"Bursaphelenchus abietinus","Bursaphelenchus abietinus","Bursaphelenchus abietinus Braasch & Schmutzenhofer, 2000","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
"399","Bursaphelenchus borealis","Bursaphelenchus borealis","species",NA,27568,5889654,1052047,NA,"Bursaphelenchus borealis","Bursaphelenchus borealis","Bursaphelenchus borealis Korenchenko, 1980","Nematoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,""
