query,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Scolelepis daphoinos,Spionidae,,913,Spionidae,"Grube, 1850",accepted,NA,Family,913,Spionidae,"Grube, 1850",909,Animalia,Annelida,Polychaeta,Spionida,NA,1,0,0,0,0,exact
Eclipidrilus palustris,Lumbriculidae,,177535,Lumbriculidae,"Claus, 1872",accepted,NA,Family,177535,Lumbriculidae,"Claus, 1872",177531,Animalia,Annelida,Clitellata,Lumbriculida,NA,1,1,1,NA,NA,exact
Dina lyhnida,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Dina krilata,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Dina lepinja,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Dina ohridana,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Dina latestriata,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Dina svilesta,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Erpobdella johanssoni,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Batracobdella algira,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Placobdella ali,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Protolaeospira eximia,Serpulidae,,988,Serpulidae,"Rafinesque, 1815",accepted,NA,Family,988,Serpulidae,"Rafinesque, 1815",901,Animalia,Annelida,Polychaeta,Sabellida,NA,1,1,1,0,0,exact
Helobdella atli,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Helobdella virginiae,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Helobdella socimulcensis,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Erpobdella annulata,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Helobdella californica,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Eranno chilensis,Lumbrineridae,,967,Lumbrineridae,"Schmarda, 1861",accepted,NA,Family,967,Lumbrineridae,"Schmarda, 1861",895,Animalia,Annelida,Polychaeta,Eunicida,NA,1,0,0,0,0,exact
Idanthyrsus macropalea,Sabellariidae,,979,Sabellariidae,"Johnston, 1865",accepted,NA,Family,979,Sabellariidae,"Johnston, 1865",154974,Animalia,Annelida,Polychaeta,NA,NA,1,0,0,0,0,exact
Typosyllis patriciae,Syllidae,,948,Syllidae,"Grube, 1850",accepted,NA,Family,948,Syllidae,"Grube, 1850",928,Animalia,Annelida,Polychaeta,Phyllodocida,NA,1,0,0,0,0,exact
Typosyllis busseltonensis,Syllidae,,948,Syllidae,"Grube, 1850",accepted,NA,Family,948,Syllidae,"Grube, 1850",928,Animalia,Annelida,Polychaeta,Phyllodocida,NA,1,0,0,0,0,exact
Travoscolides chengannures,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Gyptis pacifica,Hesionidae,,946,Hesionidae,"Grube, 1850",accepted,NA,Family,946,Hesionidae,"Grube, 1850",928,Animalia,Annelida,Polychaeta,Phyllodocida,NA,1,0,0,0,0,exact
Haementeria lopezi,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Haementeria acuecueyetzin,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Haementeria officinalis,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Haementeria depressa,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Haementeria paraguayensis,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Oligobdella brasiliensis,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Nephasoma columbaris,Golfingiidae,,2032,Golfingiidae,"Stephen & Edmonds, 1972",accepted,NA,Family,2032,Golfingiidae,"Stephen & Edmonds, 1972",1268,Animalia,Annelida,NA,Sipuncula,NA,1,0,0,0,NA,exact
Hydroides triversiculosa,Serpulidae,,988,Serpulidae,"Rafinesque, 1815",accepted,NA,Family,988,Serpulidae,"Rafinesque, 1815",901,Animalia,Annelida,Polychaeta,Sabellida,NA,1,1,1,0,0,exact
Amynthas zhangi,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas lingshuiensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas stricosus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas trapezoides,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas hainanicus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas mediocus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Metaphire peguana,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Metaphire bahli,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas longisiphonus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas szechuanensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Metaphire exilis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Euclymene santandarensis,Maldanidae,,923,Maldanidae,"Malmgren, 1867",accepted,NA,Family,923,Maldanidae,"Malmgren, 1867",183607,Animalia,Annelida,Polychaeta,NA,NA,1,0,0,0,0,exact
Amynthas daeari,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Tonoscolex birmanicus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Placobdella cryptobranchii,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Chamaedrilus lapponicus,Enchytraeidae,,2038,Enchytraeidae,"d'Udekem, 1855",accepted,NA,Family,2038,Enchytraeidae,"d'Udekem, 1855",468017,Animalia,Annelida,Clitellata,Enchytraeida,NA,1,1,1,1,NA,exact
Helobdella bowermani,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Helobdella simplex,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Placobdella hollensis,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Notopharyngoides aruensis,Myzostomatidae,,22609,Myzostomatidae,"Benham, 1896",accepted,NA,Family,22609,Myzostomatidae,"Benham, 1896",233983,Animalia,Annelida,NA,Myzostomida,NA,1,0,0,0,0,exact
Hypomyzostoma nanseni,Myzostomatidae,,22609,Myzostomatidae,"Benham, 1896",accepted,NA,Family,22609,Myzostomatidae,"Benham, 1896",233983,Animalia,Annelida,NA,Myzostomida,NA,1,0,0,0,0,exact
Alboglossiphonia papillosa,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Metaphire tecta,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas pectiniferus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Dichogaster modigliani,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Metaphire houlleti,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas jiriensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas alexandri,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas papulosus,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Syllis magellanica,Syllidae,,948,Syllidae,"Grube, 1850",accepted,NA,Family,948,Syllidae,"Grube, 1850",928,Animalia,Annelida,Polychaeta,Phyllodocida,NA,1,0,0,0,0,exact
Treadwellius bifidus,Flabelligeridae,,976,Flabelligeridae,"de Saint-Joseph, 1894",accepted,NA,Family,976,Flabelligeridae,"de Saint-Joseph, 1894",155087,Animalia,Annelida,Polychaeta,Terebellida,NA,1,0,0,0,0,exact
Myrianida paradesi,Syllidae,,948,Syllidae,"Grube, 1850",accepted,NA,Family,948,Syllidae,"Grube, 1850",928,Animalia,Annelida,Polychaeta,Phyllodocida,NA,1,0,0,0,0,exact
Pheretima apoensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Pheretima boaensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Pheretima camiguinensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Pheretima timpoongensis,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas lalashan,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas fusing,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas lioujia,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Amynthas majia,Megascolecidae,,22960,Megascolecidae,"Rosa, 1891",accepted,NA,Family,22960,Megascolecidae,"Rosa, 1891",468019,Animalia,Annelida,Clitellata,Crassiclitellata,NA,1,1,NA,1,NA,exact
Placobdella lamothei,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Placobdella nuchalis,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Neanthes wilsonchani,Nereididae,,22496,Nereididae,"Blainville, 1818",accepted,NA,Family,22496,Nereididae,"Blainville, 1818",928,Animalia,Annelida,Polychaeta,Phyllodocida,NA,1,1,1,1,0,exact
Enchytraeus polatdemiri,Enchytraeidae,,2038,Enchytraeidae,"d'Udekem, 1855",accepted,NA,Family,2038,Enchytraeidae,"d'Udekem, 1855",468017,Animalia,Annelida,Clitellata,Enchytraeida,NA,1,1,1,1,NA,exact
Erpobdella adani,Erpobdellidae,,160005,Erpobdellidae,"Moore, 1908",accepted,NA,Family,160005,Erpobdellidae,"Moore, 1908",160002,Animalia,Annelida,Clitellata,Arhynchobdellida,NA,0,1,1,0,0,exact
Placobdella ringueleti,Glossiphoniidae,,160008,Glossiphoniidae,"Vaillant, 1890",accepted,NA,Family,160008,Glossiphoniidae,"Vaillant, 1890",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,NA,1,1,NA,exact
Ostreobdella californiana,Piscicolidae,,2043,Piscicolidae,"Johnston, 1865",accepted,NA,Family,2043,Piscicolidae,"Johnston, 1865",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,1,1,0,NA,exact
Heptacyclus diminutus,Piscicolidae,,2043,Piscicolidae,"Johnston, 1865",accepted,NA,Family,2043,Piscicolidae,"Johnston, 1865",2117,Animalia,Annelida,Clitellata,Rhynchobdellida,NA,1,1,1,0,NA,exact
