"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"84","Metandrocarpa taylori","Metandrocarpa taylori","species",250836,908854,2331895,299476,"Metandrocarpa taylori","Metandrocarpa taylori","Metandrocarpa taylori","Metandrocarpa taylori Huntsman, 1912","Chordata","accepted",NA,FALSE,"","Huntsman, 1912","Animalia","Ascidiacea","Stolidobranchia","Styelidae","Metandrocarpa","0","0"
"85","Styela gibbsii","Styela gibbsii","species",103933,198879,2331932,823958,"Styela gibbsii","Styela gibbsii","Styela gibbsii","Styela gibbsii Stimpson, 1864","Chordata","accepted",NA,FALSE,"","Stimpson, 1864","Animalia","Ascidiacea","Stolidobranchia","Styelidae","Styela","0","0"
"86","Styela montereyensis","Styela montereyensis","species",240756,198878,2331991,191339,"Styela montereyensis","Styela montereyensis","Styela montereyensis","Styela montereyensis (Dall, 1872)","Chordata","accepted",NA,FALSE,"","(Dall, 1872)","Animalia","Ascidiacea","Stolidobranchia","Styelidae","Styela","0","0"
"87","Styela truncata","Styela truncata","species",251420,807882,2331969,3646682,"Styela truncata","Styela truncata","Styela truncata","Styela truncata Ritter, 1901","Chordata","accepted",NA,FALSE,"","Ritter, 1901","Animalia","Ascidiacea","Stolidobranchia","Styelidae","Styela","0","0"
"88","Entosphenus tridentatus","Entosphenus tridentatus","species",314348,82408,2421422,243579,"Entosphenus tridentatus","Lampetra tridentata","Entosphenus tridentatus","Entosphenus tridentatus (Richardson, 1836)","Chordata","accepted",NA,TRUE,"","(Richardson, 1836)","Animalia","Petromyzonti","Petromyzontiformes","Petromyzontidae","Entosphenus","0","0"
"89","Squalus suckleyi","Squalus suckleyi","species",299224,319303,5216380,1019106,"Squalus suckleyi","Squalus suckleyi","Squalus suckleyi","Squalus suckleyi (Girard, 1855)","Chordata","accepted",NA,FALSE,"","(Girard, 1855)","Animalia","Elasmobranchii","Squaliformes","Squalidae","Squalus","0","0"
"90","Artediellus atlanticus","Artediellus atlanticus","species",127193,54206,2334289,654509,"Artediellus atlanticus","Artediellus atlanticus","Artediellus atlanticus","Artediellus atlanticus Jordan & Evermann, 1898","Chordata","accepted",NA,FALSE,"","Jordan & Evermann, 1898","Animalia","Actinopteri","Perciformes","Cottidae","Artediellus","0","0"
"91","Parapercis maritzi","Parapercis maritzi","species",219152,259269,5210056,636101,"Parapercis maritzi","Parapercis maritzi","Parapercis maritzi","Parapercis maritzi Anderson, 1992","Chordata","accepted",NA,FALSE,"","Anderson, 1992","Animalia","Actinopteri","Perciformes","Pinguipedidae","Parapercis","0","0"
"92","Polypterus ornatipinnis","Polypterus ornatipinnis","species",1018789,30459,2346593,979639,"Polypterus ornatipinnis","Polypterus ornatipinnis","Polypterus ornatipinnis","Polypterus ornatipinnis Boulenger, 1902","Chordata","accepted",NA,FALSE,"","Boulenger, 1902","Animalia","Cladistii","Polypteriformes","Polypteridae","Polypterus","1","0"
"93","Bathycongrusdens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","Gymnothorax panamensis","Gymnothorax panamensis","species",271866,402068,2403870,3643657,"Gymnothorax panamensis","Gymnothorax panamensis","Gymnothorax panamensis","Gymnothorax panamensis (Steindachner, 1876)","Chordata","accepted",NA,FALSE,"","(Steindachner, 1876)","Animalia","Actinopteri","Anguilliformes","Muraenidae","Gymnothorax","0","0"
"95","Hoplunnis sicarius","Hoplunnis sicarius","species",275449,399257,2402942,3643187,"Hoplunnis sicarius","Hoplunnis sicarius","Hoplunnis sicarius","Hoplunnis sicarius (Garman, 1899)","Chordata","accepted",NA,FALSE,"","(Garman, 1899)","Animalia","Actinopteri","Anguilliformes","Nettastomatidae","Hoplunnis","0","0"
"96","Myrichthys tigrinus","Myrichthys tigrinus","species",275489,18049,2404529,3643260,"Myrichthys tigrinus","Myrichthys tigrinus","Myrichthys tigrinus","Myrichthys tigrinus Girard, 1859","Chordata","accepted",NA,FALSE,"","Girard, 1859","Animalia","Actinopteri","Anguilliformes","Ophichthidae","Myrichthys","0","0"
"97","Chiloconger dentatus","Chiloconger dentatus","species",280147,399255,2403083,3643086,"Chiloconger dentatus","Chiloconger dentatus","Chiloconger dentatus","Chiloconger dentatus (Garman, 1899)","Chordata","accepted",NA,FALSE,"","(Garman, 1899)","Animalia","Actinopteri","Anguilliformes","Congridae","Chiloconger","0","0"
"98","Ophioblennius steindachneri","Ophioblennius steindachneri","species",273126,14472,7987506,155044,"Ophioblennius steindachneri","Ophioblennius steindachneri","Ophioblennius steindachneri","Ophioblennius steindachneri Jordan & Evermann, 1898","Chordata","accepted",NA,FALSE,"","Jordan & Evermann, 1898","Animalia","Actinopteri","Blenniiformes","Blenniidae","Ophioblennius","0","0"
"99","Myxodagnus sagitta","Myxodagnus sagitta","species",281625,402074,2390134,3638985,"Myxodagnus sagitta","Myxodagnus sagitta","Myxodagnus sagitta","Myxodagnus sagitta Myers & Wade, 1946","Chordata","accepted",NA,FALSE,"","Myers & Wade, 1946","Animalia","Actinopteri","Blenniiformes","Dactyloscopidae","Myxodagnus","0","0"
"100","Dialommus fuscus","Dialommus fuscus","species",280517,381023,2389574,3639279,"Dialommus fuscus","Dialommus fuscus","Dialommus fuscus","Dialommus fuscus Gilbert, 1891","Chordata","accepted",NA,FALSE,"","Gilbert, 1891","Animalia","Actinopteri","Blenniiformes","Labrisomidae","Dialommus","0","0"
"101","Malacoctenus zonogaster","Malacoctenus zonogaster","species",281507,181225,2389505,848630,"Malacoctenus zonogaster","Malacoctenus zonogaster","Malacoctenus zonogaster","Malacoctenus zonogaster Heller & Snodgrass, 1903","Chordata","accepted",NA,FALSE,"","Heller & Snodgrass, 1903","Animalia","Actinopteri","Blenniiformes","Labrisomidae","Malacoctenus","0","0"
"102","Starksia galapagensis","Starksia galapagensis","species",276368,156263,2389564,324181,"Starksia galapagensis","Starksia galapagensis","Starksia galapagensis","Starksia galapagensis Rosenblatt & Taylor, 1971","Chordata","accepted",NA,FALSE,"","Rosenblatt & Taylor, 1971","Animalia","Actinopteri","Blenniiformes","Labrisomidae","Starksia","0","0"
"103","Decapterus kurroides","Decapterus kurroides","species",218428,59238,2391049,566183,"Decapterus kurroides","Decapterus kurroides","Decapterus kurroides","Decapterus kurroides Bleeker, 1855","Chordata","accepted",NA,FALSE,"","Bleeker, 1855","Animalia","Actinopteri","Carangiformes","Carangidae","Decapterus","0","0"
"104","Esox lucius","Esox lucius","species",154210,29373,2346633,739941,"Esox lucius","Esox lucius","Esox lucius","Esox lucius Linnaeus, 1758","Chordata","accepted",NA,FALSE,"","Linnaeus, 1758","Animalia","Actinopteri","Esociformes","Esocidae","Esox","0","0"
"105","Eleginus gracilis","Eleginus gracilis","species",254537,110731,5214948,114166,"Eleginus gracilis","Eleginus gracilis","Eleginus gracilis","Eleginus gracilis (Tilesius, 1810)","Chordata","accepted",NA,FALSE,"","(Tilesius, 1810)","Animalia","Actinopteri","Gadiformes","Gadidae","Eleginus","0","0"
"106","Diaphus theta","Diaphus theta","species",272694,34004,2406199,169217,"Diaphus theta","Diaphus theta","Diaphus theta","Diaphus theta Eigenmann & Eigenmann, 1890","Chordata","accepted",NA,FALSE,"","Eigenmann & Eigenmann, 1890","Animalia","Actinopteri","Myctophiformes","Myctophidae","Diaphus","0","0"
"107","Myctophum aurolaternatum","Myctophum aurolaternatum","species",217715,125632,2405895,519259,"Myctophum aurolaternatum","Myctophum aurolaternatum","Myctophum aurolaternatum","Myctophum aurolaternatum Garman, 1899","Chordata","accepted",NA,FALSE,"","Garman, 1899","Animalia","Actinopteri","Myctophiformes","Myctophidae","Myctophum","0","0"
"108","Myctophumtidulum","Myctophum nitidulum",NA,NA,NA,NA,159745,NA,"Myctophum nitidulum",NA,NA,"Chordata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"109","Triphoturusgrescens","Triphoturus nigrescens",NA,NA,NA,NA,341493,NA,"Triphoturus nigrescens",NA,NA,"Chordata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"110","Hypomesus olidus","Hypomesus olidus","species",254556,110756,2410880,555680,"Hypomesus olidus","Hypomesus olidus","Hypomesus olidus","Hypomesus olidus (Pallas, 1814)","Chordata","accepted",NA,FALSE,"","(Pallas, 1814)","Animalia","Actinopteri","Osmeriformes","Osmeridae","Hypomesus","0","0"
"111","Blepsias bilobus","Blepsias bilobus","species",254540,110737,2335099,966549,"Blepsias bilobus","Blepsias bilobus","Blepsias bilobus","Blepsias bilobus Cuvier, 1829","Chordata","accepted",NA,FALSE,"","Cuvier, 1829","Animalia",NA,"Scorpaeniformes","Hemitripteridae","Blepsias","0","0"
"112","Hypsagonus quadricornis","Hypsagonus quadricornis","species",254508,101093,2337164,880655,"Hypsagonus quadricornis","Hypsagonus quadricornis","Hypsagonus quadricornis","Hypsagonus quadricornis (Valenciennes, 1829)","Chordata","accepted",NA,FALSE,"","(Valenciennes, 1829)","Animalia","Actinopteri","Perciformes","Agonidae","Hypsagonus","0","0"
"113","Nautichthys pribilovius","Nautichthys pribilovius","species",254543,110745,2335122,880669,"Nautichthys pribilovius","Nautichthys pribilovius","Nautichthys pribilovius","Nautichthys pribilovius (Jordan & Gilbert, 1898)","Chordata","accepted",NA,FALSE,"","(Jordan & Gilbert, 1898)","Animalia",NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","0","0"
"114","Occella dodecaedron","Occella dodecaedron","species",254398,477605,2337258,3632006,"Occella dodecaedron","Occella dodecaedron","Occella dodecaedron","Occella dodecaedron (Tilesius, 1813)","Chordata","accepted",NA,FALSE,"","(Tilesius, 1813)","Animalia","Actinopteri","Perciformes","Agonidae","Occella","0","0"
"115","Podothecus veternus","Podothecus veternus","species",254509,110738,2337142,792026,"Podothecus veternus","Podothecus veternus","Podothecus veternus","Podothecus veternus Jordan & Starks, 1895","Chordata","accepted",NA,FALSE,"","Jordan & Starks, 1895","Animalia","Actinopteri","Perciformes","Agonidae","Podothecus","0","0"
"116","Anarhichas orientalis","Anarhichas orientalis","species",254511,110732,2392206,1080100,"Anarhichas orientalis","Anarhichas orientalis","Anarhichas orientalis","Anarhichas orientalis Pallas, 1814","Chordata","accepted",NA,FALSE,"","Pallas, 1814","Animalia","Actinopteri","Perciformes","Anarhichadidae","Anarhichas","0","0"
"117","Artediellus scaber","Artediellus scaber","species",127194,110735,2334273,966533,"Artediellus scaber","Artediellus scaber","Artediellus scaber","Artediellus scaber Knipowitsch, 1907","Chordata","accepted",NA,FALSE,"","Knipowitsch, 1907","Animalia","Actinopteri","Perciformes","Cottidae","Artediellus","0","0"
"118","Enophrys diceraus","Enophrys diceraus","species",154784,101096,5201186,966566,"Enophrys diceraus","Enophrys diceraus","Enophrys diceraus","Enophrys diceraus (Pallas, 1787)","Chordata","accepted",NA,FALSE,"","(Pallas, 1787)","Animalia","Actinopteri","Perciformes","Cottidae","Enophrys","0","0"
"119","Gymnocanthus tricuspis","Gymnocanthus tricuspis","species",127198,59622,2334007,654474,"Gymnocanthus tricuspis","Gymnocanthus tricuspis","Gymnocanthus tricuspis","Gymnocanthus tricuspis (Reinhardt, 1830)","Chordata","accepted",NA,FALSE,"","(Reinhardt, 1830)","Animalia","Actinopteri","Perciformes","Cottidae","Gymnocanthus","0","0"
"120","Hemilepidotus papilio","Hemilepidotus papilio","species",254523,110739,2333946,244854,"Hemilepidotus papilio","Hemilepidotus papilio","Hemilepidotus papilio","Hemilepidotus papilio (Bean, 1880)","Chordata","accepted",NA,FALSE,"","(Bean, 1880)","Animalia","Actinopteri","Perciformes","Cottidae","Hemilepidotus","0","0"
"121","Myoxocephalus jaok","Myoxocephalus jaok","species",254527,201937,2333814,268676,"Myoxocephalus jaok","Myoxocephalus jaok","Myoxocephalus jaok","Myoxocephalus jaok (Cuvier, 1829)","Chordata","accepted",NA,FALSE,"","(Cuvier, 1829)","Animalia","Actinopteri","Perciformes","Cottidae","Myoxocephalus","0","0"
"122","Myoxocephalus polyacanthocephalus","Myoxocephalus polyacanthocephalus","species",254528,101094,2333818,582925,"Myoxocephalus polyacanthocephalus","Myoxocephalus polyacanthocephalus","Myoxocephalus polyacanthocephalus","Myoxocephalus polyacanthocephalus (Pallas, 1814)","Chordata","accepted",NA,FALSE,"","(Pallas, 1814)","Animalia","Actinopteri","Perciformes","Cottidae","Myoxocephalus","0","0"
"123","Trichocottus brashnikovi","Trichocottus brashnikovi","species",254355,364518,2333914,151984,"Trichocottus brashnikovi","Trichocottus brashnikovi","Trichocottus brashnikovi","Trichocottus brashnikovi Soldatov & Pavlenko, 1915","Chordata","accepted",NA,FALSE,"","Soldatov & Pavlenko, 1915","Animalia","Actinopteri","Perciformes","Cottidae","Trichocottus","0","0"
"124","Triglops pingelii","Triglops pingelii","species",127207,89115,2334033,568671,"Triglops pingelii","Triglops pingelii","Triglops pingelii","Triglops pingelii Reinhardt, 1837","Chordata","accepted",NA,FALSE,"","Reinhardt, 1837","Animalia","Actinopteri","Perciformes","Cottidae","Triglops","0","0"
"125","Liparis gibbus","Liparis gibbus","species",159526,59638,5201429,581997,"Liparis gibbus","Liparis gibbus","Liparis gibbus","Liparis gibbus Bean, 1881","Chordata","accepted",NA,FALSE,"","Bean, 1881","Animalia","Actinopteri","Perciformes","Liparidae","Liparis","0","0"
"126","Liparis ochotensis","Liparis ochotensis","species",274529,705138,5201450,4949159,"Liparis ochotensis","Liparis ochotensis","Liparis ochotensis","Liparis ochotensis Schmidt, 1904","Chordata","accepted",NA,FALSE,"","Schmidt, 1904","Animalia","Actinopteri","Perciformes","Liparidae","Liparis","0","0"
"127","Lipariscusnus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chordata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","Nectoliparis pelagicus","Nectoliparis pelagicus","species",281641,99717,2336122,1019583,"Nectoliparis pelagicus","Nectoliparis pelagicus","Nectoliparis pelagicus","Nectoliparis pelagicus Gilbert & Burke, 1912","Chordata","accepted",NA,FALSE,"","Gilbert & Burke, 1912","Animalia","Actinopteri","Perciformes","Liparidae","Nectoliparis","0","0"
"129","Rhodichthys regina","Rhodichthys regina","species",127231,89114,2336132,1070097,"Rhodichthys regina","Rhodichthys regina","Rhodichthys regina","Rhodichthys regina Collett, 1879","Chordata","accepted",NA,FALSE,"","Collett, 1879","Animalia","Actinopteri","Perciformes","Liparidae","Rhodichthys","0","0"
"130","Cottunculus subspinosus","Psychrolutes subspinosus","species",127239,360351,2334921,3632047,"Psychrolutes subspinosus","Psychrolutes subspinosus","Cottunculus subspinosus","Cottunculus subspinosus Jensen, 1902","Chordata","unaccepted",NA,TRUE,"","(Jensen, 1902)","Animalia","Actinopteri","Perciformes","Psychrolutidae","Cottunculus","0","0"
"131","Liopropoma longilepis","Liopropoma longilepis","species",275948,177946,2387876,3633893,"Liopropoma longilepis","Liopropoma longilepis","Liopropoma longilepis","Liopropoma longilepis Garman, 1899","Chordata","accepted",NA,FALSE,"","Garman, 1899","Animalia","Actinopteri","Perciformes","Serranidae","Liopropoma","0","0"
"132","Pronotogrammus multifasciatus","Pronotogrammus multifasciatus","species",282366,125540,2387492,251274,"Pronotogrammus multifasciatus","Pronotogrammus multifasciatus","Pronotogrammus multifasciatus","Pronotogrammus multifasciatus Gill, 1863","Chordata","accepted",NA,FALSE,"","Gill, 1863","Animalia","Actinopteri","Perciformes","Serranidae","Pronotogrammus","0","0"
"133","Rypticus bicolor","Rypticus bicolor","species",275957,18773,2387713,511778,"Rypticus bicolor","Rypticus bicolor","Rypticus bicolor","Rypticus bicolor Valenciennes, 1846","Chordata","accepted",NA,FALSE,"","Valenciennes, 1846","Animalia","Actinopteri","Perciformes","Serranidae","Rypticus","0","0"
"134","Anisarchus medius","Anisarchus medius","species",127070,59614,2394767,1096476,"Anisarchus medius","Anisarchus medius","Anisarchus medius","Anisarchus medius (Reinhardt, 1837)","Chordata","accepted",NA,FALSE,"","(Reinhardt, 1837)","Animalia","Actinopteri","Perciformes","Stichaeidae","Anisarchus","0","0"
"135","Chirolophis decoratus","Chirolophis decoratus","species",254576,125569,2394964,290384,"Chirolophis decoratus","Chirolophis decoratus","Chirolophis decoratus","Chirolophis decoratus (Jordan & Snyder, 1902)","Chordata","accepted",NA,FALSE,"","(Jordan & Snyder, 1902)","Animalia","Actinopteri","Perciformes","Stichaeidae","Chirolophis","0","0"
"136","Chirolophis snyderi","Chirolophis snyderi","species",254578,302396,2394958,3632884,"Chirolophis snyderi","Chirolophis snyderi","Chirolophis snyderi","Chirolophis snyderi (Taranetz, 1938)","Chordata","accepted",NA,FALSE,"","(Taranetz, 1938)","Animalia","Actinopteri","Perciformes","Stichaeidae","Chirolophis","0","0"
"137","Eumesogrammus praecisus","Eumesogrammus praecisus","species",159817,54204,2394920,1082789,"Eumesogrammus praecisus","Eumesogrammus praecisus","Eumesogrammus praecisus","Eumesogrammus praecisus (Krøyer, 1836)","Chordata","accepted",NA,FALSE,"","(Krøyer, 1836)","Animalia","Actinopteri","Perciformes","Stichaeidae","Eumesogrammus","0","0"
"138","Lumpenus fabricii","Lumpenus fabricii","species",127073,59619,8290461,500013,"Lumpenus fabricii","Lumpenus fabricii","Lumpenus fabricii","Lumpenus fabricii Reinhardt, 1836","Chordata","accepted",NA,FALSE,"","Reinhardt, 1836","Animalia","Actinopteri","Perciformes","Stichaeidae","Lumpenus","0","0"
"139","Lumpenus fabricii","Lumpenus fabricii","species",127073,59619,8290461,500013,"Lumpenus fabricii","Lumpenus fabricii","Lumpenus fabricii","Lumpenus fabricii Reinhardt, 1836","Chordata","unaccepted",NA,FALSE,"","Reinhardt, 1836","Animalia","Actinopteri","Perciformes","Stichaeidae","Lumpenus","0","0"
"140","Stichaeus punctatus","Stichaeus punctatus","species",159819,72892,4284936,792031,"Stichaeus punctatus","Stichaeus punctatus","Stichaeus punctatus","Stichaeus punctatus (Fabricius, 1780)","Chordata","accepted",NA,FALSE,"","(Fabricius, 1780)","Animalia","Actinopteri","Perciformes","Stichaeidae","Stichaeus","0","0"
"141","Prionotus stephanophrys","Prionotus stephanophrys","species",276291,125559,5201588,346696,"Prionotus stephanophrys","Prionotus stephanophrys","Prionotus stephanophrys","Prionotus stephanophrys Lockington, 1881","Chordata","accepted",NA,FALSE,"","Lockington, 1881","Animalia","Actinopteri","Perciformes","Triglidae","Prionotus","0","0"
"142","Lycenchelys sarsii","Lycenchelys sarsii","species",127101,360350,2380620,752400,"Lycenchelys sarsii","Lycenchelys sarsii","Lycenchelys sarsii","Lycenchelys sarsii (Collett, 1871)","Chordata","accepted",NA,FALSE,"","(Collett, 1871)","Animalia","Actinopteri","Perciformes","Zoarcidae","Lycenchelys","0","0"
"143","Lycodes raridens","Lycodes raridens","species",254598,110734,5209445,485322,"Lycodes raridens","Lycodes raridens","Lycodes raridens","Lycodes raridens Taranetz & Andriashev, 1937","Chordata","accepted",NA,FALSE,"","Taranetz & Andriashev, 1937","Animalia","Actinopteri","Perciformes","Zoarcidae","Lycodes","0","0"
"144","Bothus leopardinus","Bothus leopardinus","species",274186,200754,5213878,322559,"Bothus leopardinus","Bothus leopardinus","Bothus leopardinus","Bothus leopardinus (Günther, 1862)","Chordata","accepted",NA,FALSE,"","(Günther, 1862)","Animalia","Actinopteri","Pleuronectiformes","Bothidae","Bothus","0","0"
"145","Engyophrys sanctilaurentii","Engyophrys sanctilaurentii","species",276187,299701,2408308,3640402,"Engyophrys sanctilaurentii","Engyophrys sanctilaurentii","Engyophrys sanctilaurentii","Engyophrys sanctilaurentii Jordan & Bollman, 1890","Chordata","accepted",NA,FALSE,"","Jordan & Bollman, 1890","Animalia","Actinopteri","Pleuronectiformes","Bothidae","Engyophrys","0","0"
"146","Symphurus callopterus","Symphurus callopterus","species",274237,402076,2409520,3640512,"Symphurus callopterus","Symphurus callopterus","Symphurus callopterus","Symphurus callopterus Munroe & Mahadeva, 1989","Chordata","accepted",NA,FALSE,"","Munroe & Mahadeva, 1989","Animalia","Actinopteri","Pleuronectiformes","Cynoglossidae","Symphurus","0","0"
"147","Symphurus undecimplerus","Symphurus undecimplerus","species",274280,402075,2409495,3640555,"Symphurus undecimplerus","Symphurus undecimplerus","Symphurus undecimplerus","Symphurus undecimplerus Munroe & Nizinski, 1990","Chordata","accepted",NA,FALSE,"","Munroe & Nizinski, 1990","Animalia","Actinopteri","Pleuronectiformes","Cynoglossidae","Symphurus","0","0"
"148","Limanda aspera","Limanda aspera","species",254562,101084,5213950,206101,"Limanda aspera","Limanda aspera","Limanda aspera","Limanda aspera (Pallas, 1814)","Chordata","accepted",NA,FALSE,"","(Pallas, 1814)","Animalia","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","0","0"
"149","Limanda proboscidea","Limanda proboscidea","species",254563,110754,5213962,14276,"Limanda proboscidea","Myzopsetta proboscidea","Limanda proboscidea","Limanda proboscidea Gilbert, 1896","Chordata","accepted",NA,TRUE,"","Gilbert, 1896","Animalia","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","0","0"
"150","Limanda sakhalinensis","Limanda sakhalinensis","species",274292,201938,5213969,14279,"Limanda sakhalinensis","Limanda sakhalinensis","Limanda sakhalinensis","Limanda sakhalinensis Hubbs, 1915","Chordata","accepted",NA,FALSE,"","Hubbs, 1915","Animalia","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","0","0"
"151","Perissias taeniopterus","Perissias taeniopterus","species",282219,453869,2408503,3640418,"Perissias taeniopterus","Perissias taeniopterus","Perissias taeniopterus","Perissias taeniopterus (Gilbert, 1890)","Chordata","accepted",NA,FALSE,"","(Gilbert, 1890)","Animalia","Actinopteri","Pleuronectiformes","Bothidae","Perissias","0","0"
"152","Chromis atrilobata","Chromis atrilobata","species",273712,11473,5212245,436999,"Chromis atrilobata","Chromis atrilobata","Chromis atrilobata","Chromis atrilobata Gill, 1862","Chordata","accepted",NA,FALSE,"incertae_sedis_inherited","Gill, 1862","Animalia","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Chromis","0","0"
"153","Sphyraena idiastes","Sphyraena idiastes","species",273981,453866,2394242,757644,"Sphyraena idiastes","Sphyraena idiastes","Sphyraena idiastes","Sphyraena idiastes Heller & Snodgrass, 1903","Chordata","accepted",NA,FALSE,"incertae_sedis_inherited","Heller & Snodgrass, 1903","Animalia","Actinopteri","Carangaria incertae sedis","Sphyraenidae","Sphyraena","0","0"
"154","Paralichthys olivaceus","Paralichthys olivaceus","species",275816,30438,2408877,883392,"Paralichthys olivaceus","Paralichthys olivaceus","Paralichthys olivaceus","Paralichthys olivaceus (Temminck & Schlegel, 1846)","Chordata","accepted",NA,FALSE,"","(Temminck & Schlegel, 1846)","Animalia","Actinopteri","Pleuronectiformes","Paralichthyidae","Paralichthys","0","0"
"155","Mustelus manazo","Mustelus manazo","species",214561,30445,2418314,573813,"Mustelus manazo","Mustelus manazo","Mustelus manazo","Mustelus manazo Bleeker, 1855","Chordata","accepted",NA,FALSE,"","Bleeker, 1854","Animalia","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","0","0"
"156","Coryphaenoides armatus","Coryphaenoides armatus","species",158952,34568,5215164,861684,"Coryphaenoides armatus","Coryphaenoides armatus","Coryphaenoides armatus","Coryphaenoides armatus (Hector, 1875)","Chordata","accepted",NA,FALSE,"sibling_higher","(Hector, 1875)","Animalia","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","0","0"
"157","Coryphaenoides yaquinae","Coryphaenoides yaquinae","species",272358,125572,5215244,547994,"Coryphaenoides yaquinae","Coryphaenoides yaquinae","Coryphaenoides yaquinae","Coryphaenoides yaquinae Iwamoto & Stein, 1974","Chordata","accepted",NA,FALSE,"sibling_higher","Iwamoto & Stein, 1974","Animalia","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","0","0"
"158","Coryphaenoidessutus","Coryphaenoides nasutus",NA,NA,NA,NA,547991,NA,"Coryphaenoides nasutus",NA,NA,"Chordata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"159","Coryphaenoides longifilis","Coryphaenoides longifilis","species",272336,59167,5215191,547988,"Coryphaenoides longifilis","Coryphaenoides longifilis","Coryphaenoides longifilis","Coryphaenoides longifilis Günther, 1877","Chordata","accepted",NA,FALSE,"sibling_higher","Günther, 1877","Animalia","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","0","0"
"160","Coryphaenoides acrolepis","Coryphaenoides acrolepis","species",272313,33884,5215201,1074163,"Coryphaenoides acrolepis","Coryphaenoides acrolepis","Coryphaenoides acrolepis","Coryphaenoides acrolepis (Bean, 1884)","Chordata","accepted",NA,FALSE,"sibling_higher","(Bean, 1884)","Animalia","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","0","0"
"161","Coryphaenoides cinereus","Coryphaenoides cinereus","species",272326,33960,5215251,1074166,"Coryphaenoides cinereus","Coryphaenoides cinereus","Coryphaenoides cinereus","Coryphaenoides cinereus (Gilbert, 1896)","Chordata","accepted",NA,FALSE,"sibling_higher","(Gilbert, 1896)","Animalia","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","0","0"
"162","Coelorinchus gilberti","Coelorinchus gilberti","species",280282,495767,2416389,1074177,"Coelorinchus gilberti","Coelorinchus gilberti","Coelorinchus gilberti","Coelorinchus gilberti Jordan & Hubbs, 1925","Chordata","accepted",NA,FALSE,"","Jordan & Hubbs, 1925","Animalia","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","0","0"
"163","Coelorinchus macrochir","Coelorinchus macrochir","species",280304,495768,2416153,1074180,"Coelorinchus macrochir","Coelorinchus macrochir","Coelorinchus macrochir","Coelorinchus macrochir (Günther, 1877)","Chordata","accepted",NA,FALSE,"","(Günther, 1877)","Animalia","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","0","0"
"164","Sardinops melanostictus","Sardinops sagax","species",217452,NA,2412593,318896,"Sardinops sagax","Sardinops melanostictus",NA,"Sardinops melanostictus (Temminck & Schlegel, 1846)","Chordata","unaccepted",NA,FALSE,"","(Jenyns, 1842)","Animalia","Actinopteri","Clupeiformes","Clupeidae","Sardinops","0","0"
"165","Coregonus lavaretus","Coregonus lavaretus","species",127180,30425,2351211,872355,"Coregonus lavaretus","Coregonus lavaretus","Coregonus lavaretus","Coregonus lavaretus (Linnaeus, 1758)","Chordata","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Actinopteri","Salmoniformes","Salmonidae","Coregonus","0","0"
"166","Polymixia japonica","Polymixia japonica","species",274320,30424,2410401,617740,"Polymixia japonica","Polymixia japonica","Polymixia japonica","Polymixia japonica Günther, 1877","Chordata","accepted",NA,FALSE,"","Günther, 1877","Animalia","Actinopteri","Polymixiiformes","Polymixiidae","Polymixia","0","0"
"167","Engraulis japonicus","Engraulis japonicus","species",219984,17930,2413997,690902,"Engraulis japonicus","Engraulis japonicus","Engraulis japonicus","Engraulis japonicus Temminck & Schlegel, 1846","Chordata","accepted",NA,FALSE,"","Temminck & Schlegel, 1846","Animalia","Actinopteri","Clupeiformes","Engraulidae","Engraulis","0","0"
"168","Osteoglossum bicirrhosum","Osteoglossum bicirrhosum","species",1026694,30390,5212838,279997,"Osteoglossum bicirrhosum","Osteoglossum bicirrhosum","Osteoglossum bicirrhosum","Osteoglossum bicirrhosum (Cuvier, 1829)","Chordata","accepted",NA,FALSE,"","(Cuvier, 1829)","Animalia","Actinopteri","Osteoglossiformes","Osteoglossidae","Osteoglossum","1","0"
