"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","class","order","family","genus","freshwater_only","terrestrial_only"
"404","Solaster paxillatus","Solaster paxillatus","species",292727,140196,2270928,819983,"Solaster paxillatus","Solaster paxillatus","Solaster paxillatus","Solaster paxillatus Sladen, 1889","Echinodermata","accepted",NA,FALSE,"","Sladen, 1889","Animalia","Asteroidea","Valvatida","Solasteridae","Solaster","0","0"
"405","Crossaster borealis","Crossaster borealis","species",292707,221868,2270974,1001711,"Crossaster borealis","Crossaster borealis","Crossaster borealis","Crossaster borealis Fisher, 1906","Echinodermata","accepted",NA,FALSE,"","Fisher, 1906","Animalia","Asteroidea","Valvatida","Solasteridae","Crossaster","0","0"
"406","Heterozonias alternatus","Heterozonias alternatus","species",292713,140244,2271043,953587,"Heterozonias alternatus","Heterozonias alternatus","Heterozonias alternatus","Heterozonias alternatus (Fisher, 1906)","Echinodermata","accepted",NA,FALSE,"","(Fisher, 1906)","Animalia","Asteroidea","Valvatida","Solasteridae","Heterozonias","0","0"
"407","Pteraster coscinopeplus","Pteraster coscinopeplus","species",369034,221836,2270796,589825,"Pteraster coscinopeplus","Pteraster coscinopeplus","Pteraster coscinopeplus","Pteraster coscinopeplus Fisher, 1910","Echinodermata","accepted",NA,FALSE,"","Fisher, 1910","Animalia","Asteroidea","Velatida","Pterasteridae","Pteraster","0","0"
"408","Eremicaster pacificus","Eremicaster pacificus","species",234904,140208,2269864,68917,"Eremicaster pacificus","Eremicaster pacificus","Eremicaster pacificus","Eremicaster pacificus (Ludwig, 1905)","Echinodermata","accepted",NA,FALSE,"","(Ludwig, 1905)","Animalia","Asteroidea","Paxillosida","Porcellanasteridae","Eremicaster","0","0"
"409","Benthopecten acanthonotus","Benthopecten acanthonotus","species",380745,140217,2269685,589810,"Benthopecten acanthonotus","Benthopecten acanthonotus","Benthopecten acanthonotus","Benthopecten acanthonotus Fisher, 1905","Echinodermata","accepted",NA,FALSE,"","Fisher, 1905","Animalia","Asteroidea","Notomyotida","Benthopectinidae","Benthopecten","0","0"
"410","Benthopecten claviger","Benthopecten claviger","species",380747,140218,2269669,589808,"Benthopecten claviger","Benthopecten claviger","Benthopecten claviger","Benthopecten claviger Fisher, 1910","Echinodermata","accepted",NA,FALSE,"","Fisher, 1910","Animalia","Asteroidea","Notomyotida","Benthopectinidae","Benthopecten","0","0"
"411","Ampheraster marianus","Ampheraster marianus","species",254842,140224,2274465,132855,"Ampheraster marianus","Ampheraster marianus","Ampheraster marianus","Ampheraster marianus (Ludwig, 1905)","Echinodermata","accepted",NA,FALSE,"","(Ludwig, 1905)","Animalia","Asteroidea","Forcipulatida","Pedicellasteridae","Ampheraster","0","0"
"412","Diplopteraster multipes","Diplopteraster multipes","species",124128,140226,2270890,618496,"Diplopteraster multipes","Diplopteraster multipes","Diplopteraster multipes","Diplopteraster multipes (M.Sars, 1866)","Echinodermata","accepted",NA,FALSE,"","(M. Sars, 1866)","Animalia","Asteroidea","Velatida","Pterasteridae","Diplopteraster","0","0"
"413","Nearchaster aciculosus","Nearchaster aciculosus",NA,NA,NA,NA,300728,NA,"Nearchaster aciculosus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"414","Pectinaster agassizi","Pectinaster agassizi","species",380775,140236,2269838,875657,"Pectinaster agassizi","Pectinaster agassizi","Pectinaster agassizi","Pectinaster agassizi Ludwig, 1905","Echinodermata","accepted",NA,FALSE,"","Ludwig, 1905","Animalia","Asteroidea","Notomyotida","Benthopectinidae","Pectinaster","0","0"
"415","Pseudarchaster dissonus","Pseudarchaster dissonus","species",370836,140237,2271284,852307,"Pseudarchaster dissonus","Pseudarchaster dissonus","Pseudarchaster dissonus","Pseudarchaster dissonus Fisher, 1910","Echinodermata","accepted",NA,FALSE,"","Fisher, 1910","Animalia","Asteroidea","Paxillosida","Pseudarchasteridae","Pseudarchaster","0","0"
"416","Pseudarchaster","Pseudarchaster","genus",123304,32884,2269958,246177,"Pseudarchaster","Pseudarchaster","Pseudarchaster","Pseudarchaster Sladen, 1889","Echinodermata","accepted",NA,FALSE,"sibling_higher","Sladen, 1889","Animalia","Asteroidea","Paxillosida","Pseudarchasteridae","Pseudarchaster","0","0"
"417","Freyellaster fecundus","Freyellaster fecundus","species",368527,140231,2273375,875654,"Freyellaster fecundus","Freyellaster fecundus","Freyellaster fecundus","Freyellaster fecundus (Fisher, 1905)","Echinodermata","accepted",NA,FALSE,"","(Fisher, 1905)","Animalia","Asteroidea","Brisingida","Freyellidae","Freyellaster","0","0"
"418","Ophioscolex corynetes","Ophioscolex corynetes","species",244043,140253,2276581,953595,"Ophioscolex corynetes","Ophioscolex corynetes","Ophioscolex corynetes","Ophioscolex corynetes (H.L.Clark, 1911)","Echinodermata","accepted",NA,FALSE,"","(H.L. Clark, 1911)","Animalia","Ophiuroidea","Ophioscolecida","Ophioscolecidae","Ophioscolex","0","0"
"419","Ophiocten hastatum","Ophiocten hastatum","species",124854,140257,2276722,953589,"Ophiocten hastatum","Ophiocten hastatum","Ophiocten hastatum","Ophiocten hastatum Lyman, 1878","Echinodermata","accepted",NA,FALSE,"","Lyman, 1878","Animalia","Ophiuroidea","Ophiurida","Ophiuridae","Ophiocten","0","0"
"420","Ophiophthalmus cataleimmoidus","Ophiophthalmus cataleimmoidus","species",245721,219254,5187730,953592,"Ophiophthalmus cataleimmoidus","Ophiophthalmus cataleimmoidus","Ophiophthalmus cataleimmoidus","Ophiophthalmus cataleimmoidus (H.L.Clark, 1911)","Echinodermata","accepted",NA,FALSE,"","(H.L. Clark, 1911)","Animalia","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiophthalmus","0","0"
"421","Ophiomusium glabrum","Ophiomusium glabrum",NA,NA,NA,NA,875656,NA,"Ophiomusium glabrum",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"422","Amphiophiura superba","Amphiophiura superba","species",242740,140265,2277252,300726,"Amphiophiura superba","Amphiophiura superba","Amphiophiura superba","Amphiophiura superba (Lütken & Mortensen, 1899)","Echinodermata","accepted",NA,FALSE,"","(Lütken & Mortensen, 1899)","Animalia","Ophiuroidea","Ophiurida","Ophiopyrgidae","Amphiophiura","0","0"
"423","Stegophiura carinata","Stegophiura carinata","species",244366,140275,2277080,328125,"Stegophiura carinata","Stegophiura carinata","Stegophiura carinata","Stegophiura carinata Djakonov, 1954","Echinodermata","accepted",NA,FALSE,"","Djakonov, 1954","Animalia","Ophiuroidea","Ophiurida","Ophiopyrgidae","Stegophiura","0","0"
"424","Pseudostichopus tuberosus","Pseudostichopus tuberosus","species",389602,140286,4343116,73236,"Pseudostichopus tuberosus","Pseudostichopus tuberosus","Pseudostichopus tuberosus","Pseudostichopus tuberosus O'Loughlin & Ahearn, 2005","Echinodermata","accepted",NA,FALSE,"","O'Loughlin & Ahearn, 2005","Animalia","Holothuroidea","Persiculida","Pseudostichopodidae","Pseudostichopus","0","0"
"425","Pseudostichopus mollis","Pseudostichopus mollis","species",152565,13372,2279123,1011873,"Pseudostichopus mollis","Pseudostichopus mollis","Pseudostichopus mollis","Pseudostichopus mollis Théel, 1886","Echinodermata","accepted",NA,FALSE,"","Théel, 1886","Animalia","Holothuroidea","Persiculida","Pseudostichopodidae","Pseudostichopus","0","0"
"426","Pannychia moseleyi","Pannychia moseleyi","species",241954,140291,2279411,671182,"Pannychia moseleyi","Pannychia moseleyi","Pannychia moseleyi","Pannychia moseleyi Théel, 1882","Echinodermata","accepted",NA,FALSE,"","Théel, 1882","Animalia","Holothuroidea","Elasipodida","Laetmogonidae","Pannychia","0","0"
"427","Leptosynapta clarki","Leptosynapta clarki","species",528885,160324,2279532,353768,"Leptosynapta clarki","Leptosynapta clarki","Leptosynapta clarki","Leptosynapta clarki Heding, 1928","Echinodermata","accepted",NA,FALSE,"","Heding, 1928","Animalia","Holothuroidea","Apodida","Synaptidae","Leptosynapta","0","0"
"428","Amphioplus","Amphioplus","genus",123611,218492,2278241,3654047,"Amphioplus","Amphioplus","Amphioplus","Amphioplus Verrill, 1899","Echinodermata","accepted",NA,FALSE,"sibling_higher","Verrill, 1899","Animalia","Ophiuroidea","Amphilepidida","Amphiuridae","Amphioplus","0","0"
"429","Cucumaria lubrica","Cucumaria lubrica",NA,NA,NA,NA,213561,NA,"Cucumaria lubrica",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"430","Amphiodia urtica","Amphiodia urtica",NA,NA,NA,NA,3654257,NA,"Amphiodia urtica",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"431","Chiridota laevis","Chiridota laevis","species",124434,178072,9805324,478657,"Chiridota laevis","Chiridota laevis","Chiridota laevis","Chiridota laevis (O.Fabricius, 1780)","Echinodermata","unaccepted","not a description; misidentification of C. laevis in Petersen",FALSE,"","(O. Fabricius, 1780)","Animalia","Holothuroidea","Apodida","Chiridotidae","Chiridota","0","0"
"432","Chiridota laevis","Chiridota laevis","species",124434,178072,9805324,478657,"Chiridota laevis","Chiridota laevis","Chiridota laevis","Chiridota laevis (O.Fabricius, 1780)","Echinodermata","accepted",NA,FALSE,"","(O. Fabricius, 1780)","Animalia","Holothuroidea","Apodida","Chiridotidae","Chiridota","0","0"
"433","Psolus phantapus","Psolus phantapus","species",124710,190951,5188274,589802,"Psolus phantapus","Psolus phantapus","Psolus phantapus","Psolus phantapus (Strussenfelt, 1765)","Echinodermata","accepted",NA,FALSE,"sibling_higher","(Strussenfelt, 1765)","Animalia","Holothuroidea","Dendrochirotida","Psolidae","Psolus","0","0"
"434","Henricia sanguinolenta","Henricia sanguinolenta","species",123974,220955,5187337,60242,"Henricia sanguinolenta","Henricia sanguinolenta","Henricia sanguinolenta","Henricia sanguinolenta (O.F.Müller, 1776)","Echinodermata","accepted",NA,FALSE,"","(O.F. Müller, 1776)","Animalia","Asteroidea","Spinulosida","Echinasteridae","Henricia","0","0"
"435","Henricia sanguinolenta","Henricia perforata","species",123971,220955,5187337,60242,"Henricia perforata","Henricia sanguinolenta","Henricia sanguinolenta","Henricia sanguinolenta (O.F.Müller, 1776)","Echinodermata","unaccepted","This was a notation for a misidentified name in the literature. Not a proper species.",FALSE,"","(O.F. Müller, 1776)","Animalia","Asteroidea","Spinulosida","Echinasteridae","Henricia","0","0"
"436","Thyonidium drummondii","Thyonidium drummondii","species",124694,204417,4342213,427649,"Thyonidium drummondii","Thyonidium drummondii","Thyonidium drummondii","Thyonidium drummondii (Thompson, 1840)","Echinodermata","accepted",NA,FALSE,"","(Thompson, 1840)","Animalia","Holothuroidea","Dendrochirotida","Cucumariidae","Thyonidium","0","0"
"437","Polycladida","Polycladida","order",2853,233,429,101221,"Polycladida","Polycladida","Polycladida","Polycladida","Platyhelminthes","accepted",NA,FALSE,"sibling_higher","Lang, 1884 [viz. Faubel 1983/1984]","Animalia",NA,"Polycladida",NA,NA,"0","0"
"438","Ophionereis schayeri","Ophionereis schayeri","species",243889,219931,2278288,758351,"Ophionereis schayeri","Ophionereis schayeri","Ophionereis schayeri","Ophionereis schayeri (Müller & Troschel, 1844)","Echinodermata","accepted",NA,FALSE,"","(Müller & Troschel, 1844)","Animalia","Ophiuroidea","Amphilepidida","Ophionereididae","Ophionereis","0","0"
"439","Amphiophiura laudata","Amphiophiura laudata","species",242712,123905,2277241,926184,"Amphiophiura laudata","Amphiophiura laudata","Amphiophiura laudata","Amphiophiura laudata (Koehler, 1904)","Echinodermata","accepted",NA,FALSE,"","(Koehler, 1904)","Animalia","Ophiuroidea","Ophiurida","Ophiopyrgidae","Amphiophiura","0","0"
"440","Amphiophiura urbana","Amphiophiura urbana","species",242744,123904,2277186,926186,"Amphiophiura urbana","Amphiophiura urbana","Amphiophiura urbana","Amphiophiura urbana (Koehler, 1904)","Echinodermata","accepted",NA,FALSE,"","(Koehler, 1904)","Animalia","Ophiuroidea","Ophiurida","Ophiopyrgidae","Amphiophiura","0","0"
"441","Ophioplax lamellosa","Ophioplax lamellosa","species",243951,99931,2278247,350771,"Ophioplax lamellosa","Ophioplax lamellosa","Ophioplax lamellosa","Ophioplax lamellosa Matsumoto, 1915","Echinodermata","accepted",NA,FALSE,"","Matsumoto, 1915","Animalia","Ophiuroidea","Amphilepidida","Ophionereididae","Ophioplax","0","0"
"442","Ophiactis profundi","Ophiactis profundi","species",125121,99932,2276146,914716,"Ophiactis profundi","Ophiactis profundi","Ophiactis profundi","Ophiactis profundi Lütken & Mortensen, 1899","Echinodermata","accepted",NA,FALSE,"","Lütken & Mortensen, 1899","Animalia","Ophiuroidea","Amphilepidida","Ophiactidae","Ophiactis","0","0"
"443","Ophiactis abyssicola","Ophiactis abyssicola","species",125109,99933,2276182,914720,"Ophiactis abyssicola","Ophiactis abyssicola","Ophiactis abyssicola","Ophiactis abyssicola (M.Sars, 1861)","Echinodermata","accepted",NA,FALSE,"","(M. Sars, 1861)","Animalia","Ophiuroidea","Amphilepidida","Ophiactidae","Ophiactis","0","0"
"444","Amphiura magellanica","Amphiura magellanica",NA,NA,NA,NA,339927,NA,"Amphiura magellanica",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"445","Ophiomyxa","Ophiomyxa","genus",123631,99937,2276533,893824,"Ophiomyxa","Ophiomyxa","Ophiomyxa","Ophiomyxa Müller & Troschel, 1840","Echinodermata","accepted",NA,FALSE,"sibling_higher","Müller & Troschel, 1840","Animalia","Ophiuroidea","Ophiacanthida","Ophiomyxidae","Ophiomyxa","0","0"
"446","Ophiothrix aristulata","Ophiothrix aristulata",NA,NA,NA,NA,926179,NA,"Ophiothrix aristulata",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"447","Ophiacantha rosea","Ophiacantha rosea",NA,NA,NA,NA,914724,NA,"Ophiacantha rosea",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"448","Ophiomyxa australis","Ophiomyxa australis","species",212437,99939,2276557,670454,"Ophiomyxa australis","Ophiomyxa australis","Ophiomyxa australis","Ophiomyxa australis Lütken, 1869","Echinodermata","accepted",NA,FALSE,"","Lütken, 1869","Animalia","Ophiuroidea","Ophiacanthida","Ophiomyxidae","Ophiomyxa","0","0"
"449","Dermechinus horridus","Dermechinus horridus","species",160803,99953,2278832,926189,"Dermechinus horridus","Dermechinus horridus","Dermechinus horridus","Dermechinus horridus (A.Agassiz, 1879)","Echinodermata","accepted",NA,FALSE,"","(A. Agassiz, 1879)","Animalia","Echinoidea","Camarodonta","Echinidae","Dermechinus","0","0"
"450","Caenopedina","Caenopedina","genus",123404,99956,2278829,363,"Caenopedina","Caenopedina","Caenopedina","Caenopedina A.Agassiz, 1869","Echinodermata","accepted",NA,FALSE,"","A. Agassiz, 1869","Animalia","Echinoidea","Pedinoida","Pedinidae","Caenopedina","0","0"
"451","Echinoida","Echinoida",NA,NA,NA,NA,43570,NA,"Echinoida",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"452","Astrothorax waitei","Astrothorax waitei","species",214611,125342,2278575,926182,"Astrothorax waitei","Astrothorax waitei","Astrothorax waitei","Astrothorax waitei (Benham, 1909)","Echinodermata","accepted",NA,FALSE,"","(Benham, 1909)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrothorax","0","0"
"453","Astropecten phragmorus","Astropecten phragmorus",NA,NA,NA,NA,914731,NA,"Astropecten phragmorus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"454","Leiaster glaber","Leiaster glaber","species",213310,125364,2272585,914729,"Leiaster glaber","Leiaster glaber","Leiaster glaber","Leiaster glaber Peters, 1852","Echinodermata","accepted",NA,FALSE,"","Peters, 1852","Animalia","Asteroidea","Valvatida","Ophidiasteridae","Leiaster","0","0"
"455","Heliaster kubiniji","Heliaster kubiniji","species",255074,164346,5187696,414553,"Heliaster kubiniji","Heliaster kubiniji","Heliaster kubiniji","Heliaster kubiniji Xantus, 1860","Echinodermata","accepted",NA,FALSE,"","Xantus, 1860","Animalia","Asteroidea","Forcipulatida","Heliasteridae","Heliaster","0","0"
"456","Ophionereis annulata","Ophionereis annulata","species",243877,219914,2278292,3654325,"Ophionereis annulata","Ophionereis annulata","Ophionereis annulata","Ophionereis annulata (Le Conte, 1851)","Echinodermata","accepted",NA,FALSE,"","(Le Conte, 1851)","Animalia","Ophiuroidea","Amphilepidida","Ophionereididae","Ophionereis","0","0"
"457","Ophiothela danae","Ophiothela danae",NA,NA,NA,NA,3654474,NA,"Ophiothela danae",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"458","Cucumaria salma","Cucumaria salma","species",529193,856610,5188259,515998,"Cucumaria salma","Cucumaria salma","Cucumaria salma","Cucumaria salma Yingst, 1972","Echinodermata","accepted",NA,FALSE,"sibling_higher","Yingst, 1972","Animalia","Holothuroidea","Dendrochirotida","Cucumariidae","Cucumaria","0","0"
"459","Astrometis sertulifera","Astrometis sertulifera","species",255044,218143,2274230,132854,"Astrometis sertulifera","Astrometis sertulifera","Astrometis sertulifera","Astrometis sertulifera (Xantus, 1860)","Echinodermata","accepted",NA,FALSE,"","(Xantus, 1860)","Animalia","Asteroidea","Forcipulatida","Asteriidae","Astrometis","0","0"
"460","Lissothuria nutriens","Lissothuria nutriens","species",529527,748226,2279375,3653237,"Lissothuria nutriens","Lissothuria nutriens","Lissothuria nutriens","Lissothuria nutriens (Clark, 1901)","Echinodermata","accepted",NA,FALSE,"","(Clark, 1901)","Animalia","Holothuroidea","Dendrochirotida","Psolidae","Lissothuria","0","0"
"461","Arbacia punctulata","Arbacia punctulata","species",158058,149599,2278769,616569,"Arbacia punctulata","Arbacia punctulata","Arbacia punctulata","Arbacia punctulata (Lamarck, 1816)","Echinodermata","accepted",NA,FALSE,"","(Lamarck, 1816)","Animalia","Echinoidea","Arbacioida","Arbaciidae","Arbacia","0","0"
"462","Arbacia stellata","Arbacia stellata","species",513125,649384,9182472,1022340,"Arbacia stellata","Arbacia stellata","Arbacia stellata","Arbacia stellata Gmelin, 1872","Echinodermata","accepted",NA,FALSE,"","(Blainville, 1825; ?Gmelin, 1791)","Animalia","Echinoidea","Arbacioida","Arbaciidae","Arbacia","0","0"
"463","Clypeaster rosaceus","Clypeaster rosaceus","species",367962,222062,5188174,3650980,"Clypeaster rosaceus","Clypeaster rosaceus","Clypeaster rosaceus","Clypeaster rosaceus (Linnaeus, 1758)","Echinodermata","accepted",NA,FALSE,"","(Linnaeus, 1758)","Animalia","Echinoidea","Clypeasteroida","Clypeasteridae","Clypeaster","0","0"
"464","Encope","Encope","genus",415341,148895,2279051,3650799,"Encope","Encope","Encope","Encope L.Agassiz, 1840","Echinodermata","accepted",NA,FALSE,"","L. Agassiz, 1840","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Encope","0","0"
"465","Encope emarginata","Encope emarginata","species",513255,899950,2279052,3651348,"Encope emarginata","Encope emarginata","Encope emarginata","Encope emarginata (Leske, 1778)","Echinodermata","accepted",NA,FALSE,"sibling_higher","(Leske, 1778)","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Encope","0","0"
"466","Encope galapagensis","Encope galapagensis","species",545180,899951,5965196,7072209,"Encope galapagensis","Encope galapagensis","Encope galapagensis","Encope galapagensis A.H.Clark, 1946","Echinodermata","accepted",NA,FALSE,"sibling_higher","A.H. Clark, 1946","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Encope","0","0"
"467","Mellitella stokesii","Mellitella stokesii","species",513386,899940,5965220,7072212,"Mellitella stokesii","Mellitella stokesii","Mellitella stokesii","Mellitella stokesii (L.Agassiz, 1841)","Echinodermata","accepted",NA,FALSE,"","(L. Agassiz, 1841)","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellitella","0","0"
"468","Encope micropora","Encope micropora","species",513258,899878,2279055,3651352,"Encope micropora","Encope micropora","Encope micropora","Encope micropora L.Agassiz, 1841","Echinodermata","accepted",NA,FALSE,"sibling_higher","L. Agassiz, 1841","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Encope","0","0"
"469","Mellita grantii","Mellita grantii",NA,NA,NA,NA,3651013,NA,"Mellita grantii",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"470","Mellita","Mellita","genus",158064,148891,2279047,3650890,"Mellita","Mellita","Mellita","Mellita L.Agassiz, 1841","Echinodermata","accepted",NA,FALSE,"","L. Agassiz, 1841","Animalia","Echinoidea","Echinolampadacea","Mellitidae","Mellita","0","0"
"471","Mellita longifissa","Mellita longifissa",NA,NA,NA,NA,3651345,NA,"Mellita longifissa",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"472","Plagiobrissus grandis","Plagiobrissus grandis","species",422511,79277,2278988,625256,"Plagiobrissus grandis","Plagiobrissus grandis","Plagiobrissus grandis","Plagiobrissus grandis (Gmelin, 1791)","Echinodermata","accepted",NA,FALSE,"sibling_higher","(Gmelin, 1791)","Animalia","Echinoidea","Spatangoida","Brissidae","Plagiobrissus","0","0"
"473","Centrostephanus coronatus","Centrostephanus coronatus","species",513165,956479,2279028,707261,"Centrostephanus coronatus","Centrostephanus coronatus","Centrostephanus coronatus","Centrostephanus coronatus (Verrill, 1867)","Echinodermata","accepted",NA,FALSE,"","(Verrill, 1867)","Animalia","Echinoidea","Diadematoida","Diadematidae","Centrostephanus","0","0"
"474","Brissus agassizii","Brissus agassizii","species",513155,279075,7834419,571513,"Brissus agassizii","Brissus agassizii","Brissus agassizii","Brissus agassizii Döderlein, 1885","Echinodermata","accepted",NA,FALSE,"","Döderlein, 1885","Animalia","Echinoidea","Spatangoida","Brissidae","Brissus","0","0"
"475","Ophiocreas oedipus","Ophiocreas oedipus","species",124956,156165,2278694,477158,"Ophiocreas oedipus","Ophiocreas oedipus","Ophiocreas oedipus","Ophiocreas oedipus Lyman, 1879","Echinodermata","accepted",NA,FALSE,"","Lyman, 1879","Animalia","Ophiuroidea","Euryalida","Euryalidae","Ophiocreas","0","0"
"476","Asteroporpa indicus","Asteroporpa indicus",NA,NA,NA,NA,3655692,NA,"Asteroporpa indicus",NA,NA,"Echinodermata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,NA,NA,NA,NA,NA
"477","Astroboa nuda","Astroboa nuda","species",213439,218006,2278591,3655686,"Astroboa nuda","Astroboa nuda","Astroboa nuda","Astroboa nuda (Lyman, 1874)","Echinodermata","accepted",NA,FALSE,"","(Lyman, 1874)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astroboa","0","0"
"478","Astrocladus exiguus","Astrocladus exiguus","species",213437,218029,2278544,893042,"Astrocladus exiguus","Astrocladus exiguus","Astrocladus exiguus","Astrocladus exiguus (Lamarck, 1816)","Echinodermata","accepted",NA,FALSE,"","(Lamarck, 1816)","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrocladus","0","0"
"479","Astrothamnus","Astrothamnus","genus",205158,218080,2278478,368144,"Astrothamnus","Astrothamnus","Astrothamnus","Astrothamnus Matsumoto, 1915","Echinodermata","accepted",NA,FALSE,"sibling_higher","Matsumoto, 1915","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Astrothamnus","0","0"
"480","Gorgonocephalus sundanus","Gorgonocephalus sundanus","species",243263,218105,2278429,3655702,"Gorgonocephalus sundanus","Gorgonocephalus sundanus","Gorgonocephalus sundanus","Gorgonocephalus sundanus Döderlein, 1927","Echinodermata","accepted",NA,FALSE,"","Döderlein, 1927","Animalia","Ophiuroidea","Euryalida","Gorgonocephalidae","Gorgonocephalus","0","0"
"481","Ophiodaphne formata","Ophiodaphne formata","species",243620,219422,2276234,3654053,"Ophiodaphne formata","Ophiodaphne formata","Ophiodaphne formata","Ophiodaphne formata (Koehler, 1905)","Echinodermata","accepted",NA,FALSE,"","(Koehler, 1905)","Animalia","Ophiuroidea","Amphilepidida","Amphiuridae","Ophiodaphne","0","0"
"482","Ophiomoeris obstricta","Ophiomoeris obstricta","species",243791,218978,2274712,536429,"Ophiomoeris obstricta","Ophiomoeris obstricta","Ophiomoeris obstricta","Ophiomoeris obstricta (Lyman, 1878)","Echinodermata","accepted",NA,FALSE,"","(Lyman, 1878)","Animalia","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiomoeris","0","0"
"483","Ophiacantha indica","Ophiacantha indica","species",243364,219054,2275186,3655212,"Ophiacantha indica","Ophiacantha indica","Ophiacantha indica","Ophiacantha indica Ljungman, 1867","Echinodermata","accepted",NA,FALSE,"sibling_higher","Ljungman, 1867","Animalia","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiacantha","0","0"
"484","Ophiurothamnus clausa","Ophiurothamnus clausa","species",244343,198923,2274841,875458,"Ophiurothamnus clausa","Ophiurothamnus clausa","Ophiurothamnus clausa","Ophiurothamnus clausa (Lyman, 1878)","Echinodermata","accepted",NA,FALSE,"","(Lyman, 1878)","Animalia","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiurothamnus","0","0"
"485","Ophiopeza spinosa","Ophiopeza spinosa","species",212321,95922,2276289,5926360,"Ophiopeza spinosa","Ophiopeza spinosa","Ophiopeza spinosa","Ophiopeza spinosa (Ljungman, 1867)","Echinodermata","accepted",NA,FALSE,"","(Ljungman, 1867)","Animalia","Ophiuroidea","Ophiacanthida","Ophiopezidae","Ophiopeza","0","0"
"486","Ophiernus adspersus","Ophiernus adspersus",NA,NA,NA,NA,5506077,NA,"Ophiernus adspersus",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"487","Ophioleuce seminudum","Ophioleuce seminudum","species",243710,220260,2276659,3655633,"Ophioleuce seminudum","Ophioleuce seminudum","Ophioleuce seminudum","Ophioleuce seminudum Koehler, 1904","Echinodermata","accepted",NA,FALSE,"","Koehler, 1904","Animalia","Ophiuroidea","Ophioleucida","Ophioleucidae","Ophioleuce","0","0"
"488","Ophiopallas paradoxa","Ophiopallas paradoxa","species",213161,220301,2277124,3655630,"Ophiopallas paradoxa","Ophiopallas paradoxa","Ophiopallas paradoxa","Ophiopallas paradoxa Koehler, 1904","Echinodermata","accepted",NA,FALSE,"","Koehler, 1904","Animalia","Ophiuroidea","Ophioleucida","Ophioleucidae","Ophiopallas","0","0"
"489","Ophioscolex pertinax","Ophioscolex pertinax","species",244046,219893,2276583,3653584,"Ophioscolex pertinax","Ophioscolex pertinax","Ophioscolex pertinax","Ophioscolex pertinax Koehler, 1904","Echinodermata","accepted",NA,FALSE,"","Koehler, 1904","Animalia","Ophiuroidea","Ophioscolecida","Ophioscolecidae","Ophioscolex","0","0"
"490","Ophionereis dubia","Ophionereis dubia",NA,NA,NA,NA,5506097,NA,"Ophionereis dubia",NA,NA,"Echinodermata",NA,NA,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA
"491","Ophionereis hexactis","Ophionereis hexactis","species",213414,219923,2278305,3654320,"Ophionereis hexactis","Ophionereis hexactis","Ophionereis hexactis","Ophionereis hexactis H.L.Clark, 1938","Echinodermata","accepted",NA,FALSE,"","H.L. Clark, 1938","Animalia","Ophiuroidea","Amphilepidida","Ophionereididae","Ophionereis","0","0"
