ASV93	BHAK132-17|Protothaca staminea|BHAK1981|Mollusca|Bivalvia|Venerida|Veneridae|Protothaca|Protothaca staminea	BHAK132-17|Protothaca	N/A	100.000	100	3.12e-166	579
ASV3680	QHAK047-20|Spionidae|QHAK-00068|Annelida|Polychaeta|Spionida|Spionidae||	QHAK047-20|Spionidae|QHAK-00068|Annelida|Polychaeta|Spionida|Spionidae||	N/A	99.679	100	5.21e-164	571
ASV3692	BHAK636-18|Heptacarpus|BHAK3025|Arthropoda|Malacostraca|Decapoda|Thoridae|Heptacarpus|	BHAK636-18|Heptacarpus|BHAK3025|Arthropoda|Malacostraca|Decapoda|Thoridae|Heptacarpus|	N/A	99.361	100	6.76e-163	568
ASV3719	QHAK386-20|Polychaeta|QHAK-00195|Annelida|Polychaeta||||	QHAK386-20|Polychaeta|QHAK-00195|Annelida|Polychaeta||||	N/A	100.000	89	1.15e-145	510
ASV3755	BHAK328-17|Knoutsodonta jannae|BHAK2696|Mollusca|Gastropoda|Nudibranchia|Onchidorididae|Knoutsodonta|Knoutsodonta jannae	BHAK328-17|Knoutsodonta	N/A	100.000	100	3.12e-166	579
ASV3761	BHAK2819-20|Asteroidea|BHAK-11617|Echinodermata|Asteroidea||||	BHAK2819-20|Asteroidea|BHAK-11617|Echinodermata|Asteroidea||||	N/A	99.681	100	1.45e-164	573
ASV3767	FHAK037-17|Platichthys stellatus|MAL_1071|Chordata|Actinopterygii|Pleuronectiformes|Pleuronectidae|Platichthys|Platichthys stellatus	FHAK037-17|Platichthys	N/A	100.000	90	1.48e-149	523
ASV3772	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV3791	ZHAK1095-19|Paracalanus|ZOO18S_152|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|	ZHAK1095-19|Paracalanus|ZOO18S_152|Arthropoda|Copepoda|Calanoida|Paracalanidae|Paracalanus|	N/A	100.000	100	6.46e-158	551
ASV3805	ZHAK277-18|Metridia pacifica|ZOO_277|Arthropoda|Copepoda|Calanoida|Metridinidae|Metridia|Metridia pacifica	ZHAK277-18|Metridia	N/A	100.000	100	3.12e-166	579
ASV3858	BHAK181-17|Saxidomus gigantea|BHAK0739|Mollusca|Bivalvia|Venerida|Veneridae|Saxidomus|Saxidomus gigantea	BHAK181-17|Saxidomus	N/A	99.042	100	3.14e-161	562
ASV3862	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.361	100	6.76e-163	568
ASV3889	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	100.000	100	5.52e-179	621
ASV3930	BHAK1525-19|Prionospio lighti|BHAK-0171|Annelida|Polychaeta|Spionida|Spionidae|Prionospio|Prionospio lighti	BHAK1525-19|Prionospio	N/A	100.000	100	3.12e-166	579
ASV3958	ZHAK989-19|Ditrichocorycaeus anglicus|ZOO18S_046|Arthropoda|Copepoda|Cyclopoida|Corycaeidae|Ditrichocorycaeus|Ditrichocorycaeus anglicus	ZHAK989-19|Ditrichocorycaeus	N/A	99.627	86	1.51e-139	490
ASV3985	QHAK335-20|Calanoida|BHAK-11111|Arthropoda|Copepoda|Calanoida|||	QHAK335-20|Calanoida|BHAK-11111|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	76	4.27e-125	442
ASV3986	BHAK181-17|Saxidomus gigantea|BHAK0739|Mollusca|Bivalvia|Venerida|Veneridae|Saxidomus|Saxidomus gigantea	BHAK181-17|Saxidomus	N/A	99.681	100	1.45e-164	573
ASV3998	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	100.000	100	1.85e-163	569
ASV4004	BHAK636-18|Heptacarpus|BHAK3025|Arthropoda|Malacostraca|Decapoda|Thoridae|Heptacarpus|	BHAK636-18|Heptacarpus|BHAK3025|Arthropoda|Malacostraca|Decapoda|Thoridae|Heptacarpus|	N/A	100.000	100	3.12e-166	579
ASV4005	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV4020	ZHAK946-19|Acartia longiremis|ZOO18S_003|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK946-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV4024	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.361	100	6.76e-163	568
ASV4030	BHAK2819-20|Asteroidea|BHAK-11617|Echinodermata|Asteroidea||||	BHAK2819-20|Asteroidea|BHAK-11617|Echinodermata|Asteroidea||||	N/A	99.673	100	1.10e-160	560
ASV4053	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.042	100	3.14e-161	562
ASV4080	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.361	100	6.76e-163	568
ASV4086	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	N/A	100.000	100	3.92e-160	558
ASV4114	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.681	100	1.45e-164	573
ASV4119	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV4120	BHAK024-17|Mesocentrotus franciscanus|BHAK766|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Mesocentrotus|Mesocentrotus franciscanus	BHAK024-17|Mesocentrotus	N/A	99.679	100	5.21e-164	571
ASV4130	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	N/A	98.997	100	1.81e-153	536
ASV4155	BHAK128-17|Humilaria kennerleyi|BHAK2193|Mollusca|Bivalvia|Venerida|Veneridae|Humilaria|Humilaria kennerleyi	BHAK128-17|Humilaria	N/A	100.000	100	3.12e-166	579
ASV4183	BHAK140-17|Macoma|BHAK2097|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	BHAK140-17|Macoma|BHAK2097|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	N/A	99.353	100	1.12e-160	560
ASV4187	ZHAK1075-19|Tortanus discaudatus|ZOO18S_132|Arthropoda|Copepoda|Calanoida|Tortanidae|Tortanus|Tortanus discaudatus	ZHAK1075-19|Tortanus	N/A	99.672	100	3.96e-160	558
ASV4196	BHAK1348-18|Lepidasthenia longicirrata|BHAK-3075|Annelida|Polychaeta|Phyllodocida|Polynoidae|Lepidasthenia|Lepidasthenia longicirrata	BHAK1348-18|Lepidasthenia	N/A	98.722	100	1.46e-159	556
ASV4234	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	N/A	99.543	70	2.61e-112	399
ASV4249	QHAK076-20|Gastropoda|QHAK-00030|Mollusca|Gastropoda||||	QHAK076-20|Gastropoda|QHAK-00030|Mollusca|Gastropoda||||	N/A	100.000	100	3.12e-166	579
ASV4261	BHAK938-18|Glycera americana|BHAK440|Annelida|Polychaeta|Phyllodocida|Glyceridae|Glycera|Glycera americana	BHAK938-18|Glycera	N/A	100.000	100	3.12e-166	579
ASV4263	BHAK181-17|Saxidomus gigantea|BHAK0739|Mollusca|Bivalvia|Venerida|Veneridae|Saxidomus|Saxidomus gigantea	BHAK181-17|Saxidomus	N/A	100.000	100	3.12e-166	579
ASV4265	BHAK1648-19|Spiochaetopterus|BHAK-2596|Annelida|Polychaeta||Chaetopteridae|Spiochaetopterus|	BHAK1648-19|Spiochaetopterus|BHAK-2596|Annelida|Polychaeta||Chaetopteridae|Spiochaetopterus|	N/A	100.000	100	3.12e-166	579
ASV4269	BHAK986-18|Halosydna brevisetosa|BHAK283|Annelida|Polychaeta|Phyllodocida|Polynoidae|Halosydna|Halosydna brevisetosa	BHAK986-18|Halosydna	N/A	100.000	100	3.12e-166	579
ASV4273	BHAK986-18|Halosydna brevisetosa|BHAK283|Annelida|Polychaeta|Phyllodocida|Polynoidae|Halosydna|Halosydna brevisetosa	BHAK986-18|Halosydna	N/A	100.000	100	5.15e-164	571
ASV4277	BHAK024-17|Mesocentrotus franciscanus|BHAK766|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Mesocentrotus|Mesocentrotus franciscanus	BHAK024-17|Mesocentrotus	N/A	100.000	100	1.44e-164	573
ASV4285	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	N/A	100.000	70	5.59e-114	405
ASV4300	BHAK1782-19|Clytia hemisphaerica|BHAK-1089|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|Clytia hemisphaerica	BHAK1782-19|Clytia	N/A	100.000	100	2.37e-162	566
ASV4336	QHAK088-20|Evadne|BHAK-11047|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	QHAK088-20|Evadne|BHAK-11047|Arthropoda|Branchiopoda|Onychopoda|Podonidae|Evadne|	N/A	100.000	100	1.12e-165	577
ASV4368	BHAK024-17|Mesocentrotus franciscanus|BHAK766|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Mesocentrotus|Mesocentrotus franciscanus	BHAK024-17|Mesocentrotus	N/A	100.000	100	1.12e-165	577
ASV4391	BHAK1782-19|Clytia hemisphaerica|BHAK-1089|Cnidaria|Hydrozoa|Leptothecata|Campanulariidae|Clytia|Clytia hemisphaerica	BHAK1782-19|Clytia	N/A	100.000	100	8.50e-162	564
ASV4400	ZHAK1070-19|Thysanoessa spinifera|ZOO18S_127|Arthropoda|Malacostraca|Euphausiacea|Euphausiidae|Thysanoessa|Thysanoessa spinifera	ZHAK1070-19|Thysanoessa	N/A	100.000	100	4.01e-165	575
ASV4405	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.361	100	6.76e-163	568
ASV4451	BHAK2759-20|Amphipholis squamata|BHAK-6476|Echinodermata|Ophiuroidea|Amphilepidida|Amphiuridae|Amphipholis|Amphipholis squamata	BHAK2759-20|Amphipholis	N/A	99.026	100	1.86e-158	553
ASV4452	BHAK826-18|Balanus|BHAK1841|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|	BHAK826-18|Balanus|BHAK1841|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|	N/A	99.346	100	5.14e-159	555
ASV4457	ZHAK1075-19|Tortanus discaudatus|ZOO18S_132|Arthropoda|Copepoda|Calanoida|Tortanidae|Tortanus|Tortanus discaudatus	ZHAK1075-19|Tortanus	N/A	99.344	100	1.84e-158	553
ASV4463	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	97.353	100	3.39e-166	579
ASV4470	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	98.722	100	1.46e-159	556
ASV4482	BHAK328-17|Knoutsodonta jannae|BHAK2696|Mollusca|Gastropoda|Nudibranchia|Onchidorididae|Knoutsodonta|Knoutsodonta jannae	BHAK328-17|Knoutsodonta	N/A	100.000	100	4.01e-165	575
ASV4483	BHAK024-17|Mesocentrotus franciscanus|BHAK766|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Mesocentrotus|Mesocentrotus franciscanus	BHAK024-17|Mesocentrotus	N/A	99.681	100	1.45e-164	573
ASV4494	QHAK050-20|Bryozoa|QHAK-00071|Bryozoa|||||	QHAK050-20|Bryozoa|QHAK-00071|Bryozoa|||||	N/A	100.000	100	1.85e-163	569
ASV4495	BHAK2323-19|Brisaster latifrons|BHAK-6699|Echinodermata|Echinoidea|Spatangoida|Schizasteridae|Brisaster|Brisaster latifrons	BHAK2323-19|Brisaster	N/A	100.000	100	3.12e-166	579
ASV4504	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV4508	ZHAK947-19|Acartia longiremis|ZOO18S_004|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK947-19|Acartia	N/A	99.681	100	4.04e-165	575
ASV4513	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.042	100	3.14e-161	562
ASV4520	BHAK1525-19|Prionospio lighti|BHAK-0171|Annelida|Polychaeta|Spionida|Spionidae|Prionospio|Prionospio lighti	BHAK1525-19|Prionospio	N/A	100.000	100	4.01e-165	575
ASV4536	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.681	100	1.45e-164	573
ASV4539	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	100	4.01e-165	575
ASV4566	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	N/A	99.329	100	1.40e-154	540
ASV4586	QHAK245-20|Copepoda|BHAK-10968|Arthropoda|Copepoda||||	QHAK245-20|Copepoda|BHAK-10968|Arthropoda|Copepoda||||	N/A	100.000	100	4.01e-165	575
ASV4590	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.042	100	3.14e-161	562
ASV4595	BHAK2840-20|Platynereis bicanaliculata|BHAK-05851|Annelida|Polychaeta|Phyllodocida|Nereididae|Platynereis|Platynereis bicanaliculata	BHAK2840-20|Platynereis	N/A	100.000	100	3.12e-166	579
ASV4601	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.042	100	3.14e-161	562
ASV4651	ZHAK011-18|Calanus marshallae|ZOO_011|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus marshallae	ZHAK011-18|Calanus	N/A	99.346	100	5.14e-159	555
ASV4663	AHAK475-18|Ralfsia|MAL_202|Ochrophyta|Phaeophyceae|Ralfsiales|Ralfsiaceae|Ralfsia|	AHAK475-18|Ralfsia|MAL_202|Ochrophyta|Phaeophyceae|Ralfsiales|Ralfsiaceae|Ralfsia|	N/A	100.000	100	3.12e-166	579
ASV4690	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	99.679	100	5.21e-164	571
ASV4733	ZHAK989-19|Ditrichocorycaeus anglicus|ZOO18S_046|Arthropoda|Copepoda|Cyclopoida|Corycaeidae|Ditrichocorycaeus|Ditrichocorycaeus anglicus	ZHAK989-19|Ditrichocorycaeus	N/A	98.881	86	3.26e-136	479
ASV4736	BHAK2840-20|Platynereis bicanaliculata|BHAK-05851|Annelida|Polychaeta|Phyllodocida|Nereididae|Platynereis|Platynereis bicanaliculata	BHAK2840-20|Platynereis	N/A	100.000	100	5.15e-164	571
ASV4743	BHAK792-18|Balanus|BHAK755|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|	BHAK792-18|Balanus|BHAK755|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|	N/A	99.673	100	1.10e-160	560
ASV4756	ZHAK997-19|Euphausia pacifica|ZOO18S_054|Arthropoda|Malacostraca|Euphausiacea|Euphausiidae|Euphausia|Euphausia pacifica	ZHAK997-19|Euphausia	N/A	100.000	100	1.85e-163	569
ASV4770	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	99.020	100	2.39e-157	549
ASV4781	ZHAK1102-19|Oithona atlantica|ZOO18S_159|Arthropoda|Copepoda|Cyclopoida|Oithonidae|Oithona|Oithona atlantica	ZHAK1102-19|Oithona	N/A	100.000	100	3.12e-166	579
ASV4783	ZHAK944-19|Acartia longiremis|ZOO18S_001|Arthropoda|Copepoda|Calanoida|Acartiidae|Acartia|Acartia longiremis	ZHAK944-19|Acartia	N/A	99.681	100	1.45e-164	573
ASV4821	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	97.337	100	4.38e-165	575
ASV4829	BHAK1359-18|Pholoides asperus|BHAK-2889|Annelida|Polychaeta|Phyllodocida|Pholoidae|Pholoides|Pholoides asperus	BHAK1359-18|Pholoides	N/A	100.000	100	3.12e-166	579
ASV4854	BHAK195-17|Mytilus|BHAK1392|Mollusca|Bivalvia|Mytilida|Mytilidae|Mytilus|	BHAK195-17|Mytilus|BHAK1392|Mollusca|Bivalvia|Mytilida|Mytilidae|Mytilus|	N/A	100.000	100	1.85e-163	569
ASV4929	BHAK1185-18|Dodecaceria concharum|BHAK1864|Annelida|Polychaeta|Terebellida|Cirratulidae|Dodecaceria|Dodecaceria concharum	BHAK1185-18|Dodecaceria	N/A	100.000	100	3.12e-166	579
ASV4936	BHAK2784-20|Echinodermata|BHAK-09140|Echinodermata|||||	BHAK2784-20|Echinodermata|BHAK-09140|Echinodermata|||||	N/A	99.681	100	1.45e-164	573
ASV4955	QHAK245-20|Copepoda|BHAK-10968|Arthropoda|Copepoda||||	QHAK245-20|Copepoda|BHAK-10968|Arthropoda|Copepoda||||	N/A	100.000	100	1.44e-164	573
ASV4965	BHAK2511-20|Cerebratulus|BHAK-2612|Nemertea|Pilidiophora|Heteronemertea|Lineidae|Cerebratulus|	BHAK2511-20|Cerebratulus|BHAK-2612|Nemertea|Pilidiophora|Heteronemertea|Lineidae|Cerebratulus|	N/A	99.681	100	4.04e-165	575
ASV4970	BHAK173-17|Macoma|BHAK0533|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	BHAK173-17|Macoma|BHAK0533|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	N/A	100.000	100	3.12e-166	579
ASV4972	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	QHAK006-20|Calanoida|BHAK-10899|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	100	3.92e-160	558
ASV5016	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.042	100	3.14e-161	562
ASV5045	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	N/A	100.000	100	1.80e-158	553
ASV5053	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	99.681	100	1.45e-164	573
ASV5082	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.353	100	1.12e-160	560
ASV5101	ZHAK997-19|Euphausia pacifica|ZOO18S_054|Arthropoda|Malacostraca|Euphausiacea|Euphausiidae|Euphausia|Euphausia pacifica	ZHAK997-19|Euphausia	N/A	100.000	100	5.15e-164	571
ASV5105	BHAK737-18|Balanus crenatus|BHAK3450|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|Balanus crenatus	BHAK737-18|Balanus	N/A	100.000	100	8.50e-162	564
ASV5114	BHAK140-17|Macoma|BHAK2097|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	BHAK140-17|Macoma|BHAK2097|Mollusca|Bivalvia|Cardiida|Tellinidae|Macoma|	N/A	99.351	100	4.00e-160	558
ASV5124	ZHAK746-18|Metridia pacifica|ZOO_746|Arthropoda|Copepoda|Calanoida|Metridinidae|Metridia|Metridia pacifica	ZHAK746-18|Metridia	N/A	99.679	100	5.21e-164	571
ASV5172	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	99.679	99	5.23e-164	571
ASV5200	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	99.702	100	2.57e-177	616
ASV5217	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	QHAK001-20|Calanoida|BHAK-10881|Arthropoda|Copepoda|Calanoida|||	N/A	100.000	100	3.12e-166	579
ASV5225	BHAK737-18|Balanus crenatus|BHAK3450|Arthropoda|Thecostraca|Sessilia|Balanidae|Balanus|Balanus crenatus	BHAK737-18|Balanus	N/A	100.000	100	2.37e-162	566
ASV5241	BHAK986-18|Halosydna brevisetosa|BHAK283|Annelida|Polychaeta|Phyllodocida|Polynoidae|Halosydna|Halosydna brevisetosa	BHAK986-18|Halosydna	N/A	99.681	100	1.45e-164	573
ASV5267	BHAK1191-18|Syllis|BHAK1891|Annelida|Polychaeta|Phyllodocida|Syllidae|Syllis|	BHAK1191-18|Syllis|BHAK1891|Annelida|Polychaeta|Phyllodocida|Syllidae|Syllis|	N/A	99.673	100	1.10e-160	560
ASV5287	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	99.042	100	3.14e-161	562
ASV5320	BHAK1348-18|Lepidasthenia longicirrata|BHAK-3075|Annelida|Polychaeta|Phyllodocida|Polynoidae|Lepidasthenia|Lepidasthenia longicirrata	BHAK1348-18|Lepidasthenia	N/A	100.000	100	3.12e-166	579
ASV5355	BHAK038-17|Strongylocentrotus purpuratus|BHAK996|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Strongylocentrotus|Strongylocentrotus purpuratus	BHAK038-17|Strongylocentrotus	N/A	99.653	93	1.14e-150	527
ASV5361	BHAK3960-20|Peachia|BHAK-1310|Cnidaria|Anthozoa|Actiniaria|Haloclavidae|Peachia|	BHAK3960-20|Peachia|BHAK-1310|Cnidaria|Anthozoa|Actiniaria|Haloclavidae|Peachia|	N/A	100.000	79	8.97e-127	448
ASV5368	BHAK986-18|Halosydna brevisetosa|BHAK283|Annelida|Polychaeta|Phyllodocida|Polynoidae|Halosydna|Halosydna brevisetosa	BHAK986-18|Halosydna	N/A	99.675	100	8.59e-162	564
ASV5386	FHAK145-19|Merluccius productus|JS_027|Chordata|Actinopterygii|Gadiformes|Merlucciidae|Merluccius|Merluccius productus	FHAK145-19|Merluccius	N/A	100.000	99	1.45e-164	573
ASV5403	BHAK024-17|Mesocentrotus franciscanus|BHAK766|Echinodermata|Echinoidea|Camarodonta|Strongylocentrotidae|Mesocentrotus|Mesocentrotus franciscanus	BHAK024-17|Mesocentrotus	N/A	100.000	100	4.01e-165	575
ASV5427	BHAK181-17|Saxidomus gigantea|BHAK0739|Mollusca|Bivalvia|Venerida|Veneridae|Saxidomus|Saxidomus gigantea	BHAK181-17|Saxidomus	N/A	99.346	100	5.14e-159	555
ASV5444	BHAK1636-19|Armandia brevis|BHAK-0246|Annelida|Polychaeta|Opheliida|Opheliidae|Armandia|Armandia brevis	BHAK1636-19|Armandia	N/A	99.706	100	1.55e-179	623
ASV5456	BHAK2916-20|Owenia|BHAK-06809|Annelida|Polychaeta|Sabellida|Oweniidae|Owenia|	BHAK2916-20|Owenia|BHAK-06809|Annelida|Polychaeta|Sabellida|Oweniidae|Owenia|	N/A	99.669	100	1.82e-158	553
ASV5470	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	98.722	100	1.46e-159	556
ASV5495	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	N/A	98.630	70	5.65e-109	388
ASV5504	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	QHAK281-20|Gastropoda|BHAK-11025|Mollusca|Gastropoda||||	N/A	99.543	70	2.60e-112	399
ASV5505	BHAK912-18|Paleanotus bellis|BHAK249|Annelida|Polychaeta|Phyllodocida|Chrysopetalidae|Paleanotus|Paleanotus bellis	BHAK912-18|Paleanotus	N/A	99.676	100	2.40e-162	566
ASV5540	BHAK328-17|Knoutsodonta jannae|BHAK2696|Mollusca|Gastropoda|Nudibranchia|Onchidorididae|Knoutsodonta|Knoutsodonta jannae	BHAK328-17|Knoutsodonta	N/A	100.000	100	1.12e-165	577
ASV5556	QHAK368-20|Polychaeta|QHAK-00175|Annelida|Polychaeta||||	QHAK368-20|Polychaeta|QHAK-00175|Annelida|Polychaeta||||	N/A	98.175	88	3.26e-136	479
ASV5597	BHAK207-17|Mytilus californianus|BHAK3582|Mollusca|Bivalvia|Mytilida|Mytilidae|Mytilus|Mytilus californianus	BHAK207-17|Mytilus	N/A	99.675	100	8.59e-162	564
ASV5636	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	QHAK119-20|Hexanauplia|QHAK-00096|Arthropoda|Hexanauplia||||	N/A	99.331	100	3.90e-155	542
ASV5652	BHAK1168-18|Neosabellaria cementarium|BHAK1901|Annelida|Polychaeta|Sabellida|Sabellariidae|Neosabellaria|Neosabellaria cementarium	BHAK1168-18|Neosabellaria	N/A	100.000	99	1.12e-165	577
ASV5679	ZHAK962-19|Calanus pacificus|ZOO18S_019|Arthropoda|Copepoda|Calanoida|Calanidae|Calanus|Calanus pacificus	ZHAK962-19|Calanus	N/A	99.346	100	5.14e-159	555
ASV5723	BHAK130-17|Kurtiella tumida|BHAK2620|Mollusca|Bivalvia|Galeommatida|Lasaeidae|Kurtiella|Kurtiella tumida	BHAK130-17|Kurtiella	N/A	99.042	100	3.14e-161	562
