PP798130.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
PP798158.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
AB706225.1,Skeletonema dohrnii,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
accession,organism,taxonomy
LC814772.1,Skeletonema dohrnii,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
PP798156.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
PP798145.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
LC192707.1,Skeletonema dohrnii,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
AB706221.1,Skeletonema dohrnii,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
KJ671741.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
KJ671743.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
KJ671742.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
KJ671744.1,Skeletonema marinoi,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema', 'Skeletonema marinoi-dohrnii complex']"
LC192731.1,Skeletonema potamos,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema']"
MT684640.1,Skeletonema costatum,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema']"
MT684644.1,Skeletonema costatum,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Thalassiosirophycidae', 'Thalassiosirales', 'Skeletonemataceae', 'Skeletonema']"
MW401789.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
HQ966505.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
FJ602518.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
EU599518.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
EU599517.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
EU599516.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
AY145432.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
HQ970890.1,Centropages abdominalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Hexanauplia', 'Copepoda', 'Calanoida', 'Centropagidae', 'Centropages']"
LC137886.1,invertebrate environmental sample,"['Eukaryota', 'Metazoa', 'environmental samples']"
MK504602.1,Microstomum compositum,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Platyhelminthes', 'Rhabditophora', 'Macrostomorpha', 'Macrostomida', 'Microstomidae', 'Microstomum']"
MK504604.1,Microstomum compositum,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Platyhelminthes', 'Rhabditophora', 'Macrostomorpha', 'Macrostomida', 'Microstomidae', 'Microstomum']"
MK504603.1,Microstomum compositum,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Platyhelminthes', 'Rhabditophora', 'Macrostomorpha', 'Macrostomida', 'Microstomidae', 'Microstomum']"
OR608867.1,Nothrus sp.,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Acariformes', 'Sarcoptiformes', 'Oribatida', 'Desmonomata', 'Crotonioidea', 'Nothridae', 'Nothrus']"
OR608789.1,Nothrus sp.,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Chelicerata', 'Arachnida', 'Acari', 'Acariformes', 'Sarcoptiformes', 'Oribatida', 'Desmonomata', 'Crotonioidea', 'Nothridae', 'Nothrus']"
MW983174.1,Neomyocoris arnaudi,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Heteroptera', 'Panheteroptera', 'Pentatomomorpha', 'Lygaeoidea', 'Rhyparochromidae', 'Rhyparochrominae', 'Neomyocoris']"
KR031646.1,Arhyssus crassus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Heteroptera', 'Panheteroptera', 'Pentatomomorpha', 'Coreoidea', 'Rhopalidae', 'Arhyssus']"
MF121034.1,Platynereis sp. BP2010-412,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473632.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473635.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473626.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473638.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
MF121109.1,Platynereis sp. 11BIOAK-1283,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473630.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473621.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473636.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473629.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473627.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473631.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473628.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473624.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473625.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473622.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
HM473623.1,Platynereis sp. CMC02,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Annelida', 'Polychaeta', 'Errantia', 'Phyllodocida', 'Nereididae', 'Platynereis']"
AB020222.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
NC_037986.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819222.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819221.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819223.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819220.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819224.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MW849265.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
GQ844252.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819230.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819228.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
GQ844253.1,Cylindrotheca fusiformis,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819227.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819235.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819232.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819225.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819234.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
MH819226.1,Cylindrotheca closterium,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Cylindrotheca']"
GQ844249.1,Chaetoceros socialis,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Coscinodiscophyceae', 'Chaetocerotophycidae', 'Chaetocerotales', 'Chaetocerotaceae', 'Chaetoceros']"
MW124744.1,Cranocephalus sp. USNM IZ 1450712,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Peracarida', 'Amphipoda', 'Hyperiidea', 'Physocephalata', 'Physocephalatidira', 'Platysceloidea', 'Oxycephalidae', 'Cranocephalus']"
MW124719.1,Cranocephalus sp. USNM IZ 1450600,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Malacostraca', 'Eumalacostraca', 'Peracarida', 'Amphipoda', 'Hyperiidea', 'Physocephalata', 'Physocephalatidira', 'Platysceloidea', 'Oxycephalidae', 'Cranocephalus']"
MW888549.1,Hypselonotus fulvus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Heteroptera', 'Panheteroptera', 'Pentatomomorpha', 'Coreoidea', 'Coreidae', 'Coreinae', 'Hypselonotus']"
MN620753.1,Oileus sargi,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Endopterygota', 'Coleoptera', 'Polyphaga', 'Scarabaeiformia', 'Passalidae', 'Oileus']"
JQ037901.1,Hypselonotus fulvus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Neoptera', 'Paraneoptera', 'Hemiptera', 'Heteroptera', 'Panheteroptera', 'Pentatomomorpha', 'Coreoidea', 'Coreidae', 'Coreinae', 'Hypselonotus']"
EU854718.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854693.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854684.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854714.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854670.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854695.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854737.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854672.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854741.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854726.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854692.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
EU854674.1,Wanella milleporae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Multicrustacea', 'Cirripedia', 'Thoracica', 'Thoracicalcarea', 'Balanomorpha', 'Balanoidea', 'Balanidae', 'Wanellinae', 'Wanella']"
MT760742.1,Phaeocystis globosa,"['Eukaryota', 'Haptista', 'Haptophyta', 'Prymnesiophyceae', 'Phaeocystales', 'Phaeocystaceae', 'Phaeocystis']"
MT760738.1,Phaeocystis globosa,"['Eukaryota', 'Haptista', 'Haptophyta', 'Prymnesiophyceae', 'Phaeocystales', 'Phaeocystaceae', 'Phaeocystis']"
NC_025635.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
KJ125416.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
MH012237.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
KJ125418.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
KJ125417.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
JQ071863.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
JQ071867.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
JQ071869.1,Panopea generosa,"['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Mollusca', 'Bivalvia', 'Autobranchia', 'Heteroconchia', 'Euheterodonta', 'Imparidentia', 'Adapedonta', 'Hiatelloidea', 'Hiatellidae', 'Panopea']"
JN050308.1,Pseudo-nitzschia fryxelliana,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Pseudo-nitzschia']"
JN050309.1,Pseudo-nitzschia fryxelliana,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Pseudo-nitzschia']"
KX572928.1,Pseudo-nitzschia decipiens,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Pseudo-nitzschia']"
KR871393.1,Pseudo-nitzschia lundholmiae,"['Eukaryota', 'Sar', 'Stramenopiles', 'Ochrophyta', 'Bacillariophyta', 'Bacillariophyceae', 'Bacillariophycidae', 'Bacillariales', 'Bacillariaceae', 'Pseudo-nitzschia']"
MN342381.1,Danio aff. choprae RC0669,"['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Danionidae', 'Danioninae', 'Danio']"
MN342384.1,Danio aff. choprae RC0523,"['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Danionidae', 'Danioninae', 'Danio']"
KX852480.1,Danio flagrans,"['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Danionidae', 'Danioninae', 'Danio']"
OK086287.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
MW786824.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
MW735737.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
OK086288.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
MW786795.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
OK086284.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
MW786796.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
MW786791.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
MW786823.1,Bolinopsis microptera,"['Eukaryota', 'Metazoa', 'Ctenophora', 'Tentaculata', 'Lobata', 'Bolinopsidae', 'Bolinopsis']"
